efg_pct,fta_rate,game_id,opp_efg_pct,opp_fta_rate,opp_oreb_pct,opp_tov_pct,opponent_id,oreb_pct,period,season,team_id,tm_tov_pct,team
0.568,0.392,21400777,0.47,0.226,0.282,0.156,1610612752,0.226,f,2014,1610612748,0.131,Heat
0.458,0.238,21400796,0.628,0.244,0.294,0.173,1610612739,0.267,f,2014,1610612748,0.157,Heat
0.538,0.443,21400807,0.463,0.195,0.152,0.196,1610612752,0.306,f,2014,1610612748,0.209,Heat
0.449,0.342,21400817,0.47,0.373,0.256,0.132,1610612740,0.302,f,2014,1610612748,0.179,Heat
0.62,0.265,21400830,0.554,0.333,0.209,0.121,1610612755,0.314,f,2014,1610612748,0.172,Heat
0.417,0.381,21400842,0.462,0.397,0.261,0.193,1610612753,0.174,f,2014,1610612748,0.135,Heat
0.536,0.19,21400865,0.553,0.355,0.219,0.12,1610612740,0.167,f,2014,1610612748,0.076,Heat
0.438,0.259,21400871,0.494,0.253,0.195,0.2,1610612737,0.326,f,2014,1610612748,0.232,Heat
0.567,0.366,21400887,0.468,0.487,0.298,0.191,1610612756,0.293,f,2014,1610612748,0.161,Heat
0.424,0.544,21400905,0.472,0.193,0.143,0.137,1610612747,0.271,f,2014,1610612748,0.15,Heat
0.532,0.241,21400920,0.506,0.22,0.256,0.175,1610612764,0.195,f,2014,1610612748,0.159,Heat
0.556,0.413,21400925,0.511,0.273,0.286,0.203,1610612758,0.105,f,2014,1610612748,0.134,Heat
0.449,0.493,21400940,0.483,0.195,0.372,0.123,1610612738,0.156,f,2014,1610612748,0.141,Heat
0.494,0.469,21400955,0.479,0.534,0.333,0.216,1610612751,0.268,f,2014,1610612748,0.113,Heat
0.475,0.304,21400970,0.506,0.392,0.196,0.169,1610612761,0.171,f,2014,1610612748,0.195,Heat
0.579,0.289,21400995,0.449,0.342,0.152,0.143,1610612739,0.194,f,2014,1610612748,0.176,Heat
0.569,0.161,21401007,0.568,0.259,0.325,0.18,1610612757,0.2,f,2014,1610612748,0.096,Heat
0.574,0.235,21401024,0.513,0.241,0.227,0.171,1610612743,0.286,f,2014,1610612748,0.168,Heat
0.414,0.185,21401038,0.478,0.144,0.429,0.211,1610612760,0.302,f,2014,1610612748,0.203,Heat
0.493,0.24,21401055,0.437,0.195,0.435,0.22,1610612749,0.195,f,2014,1610612748,0.211,Heat
0.5,0.299,21401064,0.442,0.536,0.25,0.184,1610612738,0.195,f,2014,1610612748,0.177,Heat
0.457,0.183,21401077,0.556,0.333,0.143,0.18,1610612737,0.25,f,2014,1610612748,0.197,Heat
0.518,0.354,21401096,0.53,0.265,0.289,0.121,1610612765,0.368,f,2014,1610612748,0.12,Heat
0.437,0.152,21401110,0.554,0.23,0.258,0.205,1610612759,0.25,f,2014,1610612748,0.195,Heat
0.473,0.28,21401124,0.594,0.313,0.263,0.156,1610612739,0.195,f,2014,1610612748,0.173,Heat
0.513,0.338,21401139,0.575,0.315,0.235,0.176,1610612765,0.306,f,2014,1610612748,0.153,Heat
0.463,0.232,21401149,0.518,0.424,0.4,0.12,1610612754,0.167,f,2014,1610612748,0.144,Heat
0.512,0.346,21401155,0.456,0.231,0.306,0.096,1610612766,0.211,f,2014,1610612748,0.114,Heat
0.415,0.08,21401173,0.418,0.187,0.313,0.116,1610612741,0.265,f,2014,1610612748,0.152,Heat
0.494,0.543,21401188,0.476,0.446,0.313,0.077,1610612761,0.304,f,2014,1610612748,0.075,Heat
0.488,0.277,21401207,0.447,0.329,0.22,0.085,1610612753,0.268,f,2014,1610612748,0.146,Heat
0.506,0.225,21401227,0.488,0.301,0.302,0.182,1610612755,0.273,f,2014,1610612748,0.157,Heat
0.575,0.288,21500008,0.429,0.345,0.22,0.095,1610612766,0.059,f,2015,1610612748,0.139,Heat
0.468,0.286,21500021,0.488,0.244,0.304,0.119,1610612739,0.146,f,2015,1610612748,0.139,Heat
0.541,0.244,21500041,0.468,0.228,0.075,0.177,1610612745,0.262,f,2015,1610612748,0.151,Heat
0.471,0.186,21500055,0.45,0.244,0.308,0.161,1610612737,0.271,f,2015,1610612748,0.192,Heat
0.513,0.329,21500071,0.376,0.259,0.222,0.159,1610612750,0.171,f,2015,1610612748,0.167,Heat
0.481,0.16,21500080,0.481,0.3,0.214,0.128,1610612754,0.171,f,2015,1610612748,0.131,Heat
0.47,0.301,21500096,0.415,0.31,0.167,0.196,1610612761,0.295,f,2015,1610612748,0.12,Heat
0.482,0.321,21500108,0.513,0.156,0.135,0.189,1610612747,0.326,f,2015,1610612748,0.129,Heat
0.494,0.325,21500124,0.404,0.281,0.22,0.101,1610612762,0.205,f,2015,1610612748,0.158,Heat
0.487,0.38,21500161,0.392,0.361,0.268,0.076,1610612750,0.204,f,2015,1610612748,0.211,Heat
0.511,0.371,21500175,0.583,0.238,0.237,0.177,1610612758,0.267,f,2015,1610612748,0.071,Heat
0.471,0.652,21500193,0.439,0.293,0.217,0.171,1610612755,0.214,f,2015,1610612748,0.167,Heat
0.414,0.444,21500204,0.345,0.241,0.273,0.138,1610612752,0.32,f,2015,1610612748,0.11,Heat
0.443,0.203,21500218,0.5,0.071,0.353,0.078,1610612765,0.217,f,2015,1610612748,0.146,Heat
0.48,0.368,21500230,0.394,0.176,0.171,0.115,1610612752,0.2,f,2015,1610612748,0.139,Heat
0.513,0.32,21500255,0.525,0.313,0.308,0.168,1610612738,0.282,f,2015,1610612748,0.203,Heat
0.512,0.296,21500277,0.468,0.304,0.237,0.166,1610612760,0.146,f,2015,1610612748,0.095,Heat
0.596,0.426,21500291,0.4,0.282,0.224,0.151,1610612739,0.107,f,2015,1610612748,0.179,Heat
0.63,0.319,21500306,0.549,0.185,0.286,0.121,1610612764,0.138,f,2015,1610612748,0.185,Heat
0.427,0.32,21500320,0.562,0.21,0.077,0.114,1610612766,0.159,f,2015,1610612748,0.186,Heat
0.463,0.16,21500333,0.453,0.233,0.159,0.12,1610612754,0.174,f,2015,1610612748,0.194,Heat
0.526,0.299,21500354,0.565,0.182,0.152,0.152,1610612763,0.2,f,2015,1610612748,0.121,Heat
0.489,0.169,21500360,0.44,0.179,0.152,0.143,1610612737,0.333,f,2015,1610612748,0.183,Heat
0.58,0.32,21500373,0.494,0.157,0.213,0.066,1610612751,0.242,f,2015,1610612748,0.134,Heat
0.531,0.3,21400004,0.436,0.287,0.319,0.116,1610612766,0.079,f,2014,1610612749,0.146,Bucks
0.46,0.239,21400023,0.401,0.256,0.231,0.177,1610612755,0.333,f,2014,1610612749,0.203,Bucks
0.481,0.3,21400031,0.575,0.452,0.188,0.189,1610612764,0.364,f,2014,1610612749,0.273,Bucks
0.488,0.084,21400049,0.436,0.282,0.333,0.207,1610612754,0.22,f,2014,1610612749,0.144,Bucks
0.388,0.225,21400062,0.5,0.411,0.179,0.168,1610612741,0.34,f,2014,1610612749,0.158,Bucks
0.5,0.299,21400076,0.567,0.32,0.316,0.205,1610612765,0.243,f,2014,1610612749,0.143,Bucks
0.483,0.125,21400088,0.372,0.415,0.357,0.137,1610612763,0.39,f,2014,1610612749,0.181,Bucks
0.426,0.296,21400105,0.368,0.218,0.26,0.163,1610612760,0.298,f,2014,1610612749,0.171,Bucks
0.463,0.175,21400123,0.5,0.338,0.233,0.163,1610612753,0.125,f,2014,1610612749,0.182,Bucks
0.507,0.351,21400143,0.486,0.301,0.146,0.181,1610612748,0.128,f,2014,1610612749,0.166,Bucks
0.609,0.346,21400156,0.619,0.238,0.289,0.134,1610612752,0.5,f,2014,1610612749,0.18,Bucks
0.462,0.28,21400164,0.567,0.36,0.222,0.194,1610612751,0.333,f,2014,1610612749,0.128,Bucks
0.405,0.432,21400175,0.61,0.279,0.405,0.164,1610612761,0.16,f,2014,1610612749,0.149,Bucks
0.458,0.31,21400190,0.505,0.237,0.417,0.171,1610612764,0.195,f,2014,1610612749,0.146,Bucks
0.489,0.144,21400207,0.506,0.218,0.205,0.197,1610612765,0.404,f,2014,1610612749,0.181,Bucks
0.5,0.224,21400218,0.401,0.42,0.318,0.188,1610612750,0.351,f,2014,1610612749,0.191,Bucks
0.591,0.208,21400226,0.446,0.301,0.292,0.149,1610612765,0.286,f,2014,1610612749,0.204,Bucks
0.486,0.473,21400240,0.592,0.184,0.351,0.138,1610612745,0.205,f,2014,1610612749,0.119,Bucks
0.527,0.141,21400253,0.575,0.521,0.2,0.187,1610612739,0.267,f,2014,1610612749,0.132,Bucks
0.568,0.438,21400269,0.5,0.239,0.354,0.167,1610612742,0.216,f,2014,1610612749,0.194,Bucks
0.63,0.377,21400285,0.493,0.397,0.083,0.19,1610612748,0.414,f,2014,1610612749,0.268,Bucks
0.524,0.202,21400298,0.655,0.226,0.242,0.115,1610612742,0.282,f,2014,1610612749,0.191,Bucks
0.429,0.417,21400312,0.524,0.415,0.405,0.196,1610612760,0.188,f,2014,1610612749,0.134,Bucks
0.612,0.316,21400344,0.505,0.209,0.233,0.127,1610612746,0.194,f,2014,1610612749,0.166,Bucks
0.534,0.301,21400360,0.48,0.36,0.364,0.245,1610612756,0.161,f,2014,1610612749,0.213,Bucks
0.526,0.286,21400376,0.511,0.333,0.372,0.143,1610612757,0.122,f,2014,1610612749,0.137,Bucks
0.58,0.36,21400381,0.612,0.493,0.154,0.213,1610612758,0.139,f,2014,1610612749,0.163,Bucks
0.58,0.185,21400399,0.531,0.333,0.234,0.128,1610612746,0.25,f,2014,1610612749,0.205,Bucks
0.524,0.244,21400423,0.488,0.439,0.262,0.13,1610612766,0.22,f,2014,1610612749,0.196,Bucks
0.557,0.291,21400434,0.434,0.184,0.19,0.237,1610612737,0.167,f,2014,1610612749,0.153,Bucks
0.463,0.175,21400449,0.417,0.211,0.333,0.156,1610612737,0.277,f,2014,1610612749,0.206,Bucks
0.506,0.247,21400459,0.406,0.289,0.184,0.17,1610612766,0.049,f,2014,1610612749,0.178,Bucks
0.506,0.111,21400479,0.388,0.188,0.241,0.141,1610612739,0.265,f,2014,1610612749,0.109,Bucks
0.466,0.112,21400490,0.481,0.247,0.233,0.158,1610612754,0.222,f,2014,1610612749,0.135,Bucks
0.481,0.351,21400506,0.467,0.184,0.171,0.193,1610612752,0.326,f,2014,1610612749,0.202,Bucks
0.438,0.25,21400520,0.5,0.333,0.279,0.198,1610612756,0.277,f,2014,1610612749,0.167,Bucks
0.592,0.145,21400524,0.313,0.349,0.294,0.229,1610612755,0.194,f,2014,1610612749,0.26,Bucks
0.6,0.133,21400544,0.443,0.215,0.302,0.214,1610612750,0.25,f,2014,1610612749,0.246,Bucks
0.463,0.198,21400554,0.42,0.273,0.468,0.155,1610612741,0.293,f,2014,1610612749,0.126,Bucks
0.444,0.583,21400585,0.471,0.294,0.143,0.226,1610612752,0.311,f,2014,1610612749,0.164,Bucks
0.48,0.329,21400619,0.433,0.267,0.385,0.166,1610612761,0.244,f,2014,1610612749,0.183,Bucks
0.484,0.13,21400638,0.549,0.394,0.324,0.236,1610612762,0.326,f,2014,1610612749,0.127,Bucks
0.574,0.123,21400653,0.395,0.291,0.308,0.198,1610612765,0.231,f,2014,1610612749,0.216,Bucks
0.524,0.159,21400663,0.452,0.361,0.326,0.154,1610612759,0.325,f,2014,1610612749,0.219,Bucks
0.613,0.423,21400677,0.553,0.347,0.143,0.138,1610612748,0.125,f,2014,1610612749,0.139,Bucks
0.586,0.207,21400692,0.482,0.366,0.311,0.228,1610612753,0.167,f,2014,1610612749,0.146,Bucks
0.5,0.171,21400712,0.421,0.202,0.212,0.157,1610612757,0.214,f,2014,1610612749,0.202,Bucks
0.456,0.213,21400721,0.365,0.282,0.26,0.176,1610612761,0.175,f,2014,1610612749,0.139,Bucks
0.567,0.268,21400736,0.468,0.269,0.375,0.173,1610612747,0.125,f,2014,1610612749,0.122,Bucks
0.526,0.158,21400753,0.599,0.358,0.25,0.177,1610612745,0.256,f,2014,1610612749,0.134,Bucks
0.547,0.253,21400763,0.459,0.233,0.244,0.116,1610612738,0.154,f,2014,1610612749,0.134,Bucks
0.455,0.281,21400778,0.559,0.25,0.211,0.173,1610612751,0.318,f,2014,1610612749,0.104,Bucks
0.531,0.4,21400792,0.476,0.357,0.314,0.181,1610612758,0.238,f,2014,1610612749,0.151,Bucks
0.455,0.282,21400811,0.399,0.25,0.264,0.159,1610612743,0.184,f,2014,1610612749,0.174,Bucks
0.472,0.25,21400822,0.454,0.241,0.348,0.2,1610612737,0.229,f,2014,1610612749,0.258,Bucks
0.36,0.146,21400831,0.408,0.421,0.383,0.209,1610612741,0.214,f,2014,1610612749,0.108,Bucks
0.567,0.195,21400847,0.487,0.253,0.279,0.282,1610612755,0.316,f,2014,1610612749,0.238,Bucks
0.414,0.333,21400868,0.506,0.259,0.2,0.123,1610612747,0.241,f,2014,1610612749,0.113,Bucks
0.426,0.189,21400876,0.421,0.303,0.295,0.239,1610612762,0.195,f,2014,1610612749,0.242,Bucks
0.465,0.256,21400895,0.523,0.233,0.195,0.13,1610612743,0.186,f,2014,1610612749,0.138,Bucks
0.456,0.313,21400907,0.603,0.342,0.114,0.184,1610612744,0.348,f,2014,1610612749,0.242,Bucks
0.526,0.192,21400929,0.438,0.272,0.292,0.181,1610612764,0.222,f,2014,1610612749,0.186,Bucks
0.549,0.437,21400942,0.647,0.28,0.37,0.195,1610612740,0.25,f,2014,1610612749,0.154,Bucks
0.544,0.203,21400956,0.459,0.153,0.184,0.146,1610612753,0.314,f,2014,1610612749,0.235,Bucks
0.407,0.396,21400962,0.551,0.354,0.143,0.19,1610612754,0.222,f,2014,1610612749,0.137,Bucks
0.451,0.375,21400979,0.526,0.205,0.216,0.163,1610612763,0.222,f,2014,1610612749,0.174,Bucks
0.395,0.244,21401003,0.398,0.313,0.2,0.133,1610612740,0.184,f,2014,1610612749,0.104,Bucks
0.531,0.3,21401010,0.553,0.5,0.086,0.091,1610612759,0.262,f,2014,1610612749,0.131,Bucks
0.447,0.231,21401022,0.48,0.214,0.302,0.133,1610612751,0.491,f,2014,1610612749,0.171,Bucks
0.564,0.2,21401037,0.577,0.19,0.214,0.137,1610612739,0.182,f,2014,1610612749,0.247,Bucks
0.437,0.195,21401055,0.493,0.24,0.195,0.211,1610612748,0.435,f,2014,1610612749,0.22,Bucks
0.596,0.466,21401073,0.521,0.606,0.333,0.228,1610612754,0.171,f,2014,1610612749,0.163,Bucks
0.391,0.368,21401089,0.585,0.171,0.206,0.213,1610612744,0.283,f,2014,1610612749,0.148,Bucks
0.48,0.307,21401103,0.513,0.304,0.316,0.124,1610612737,0.302,f,2014,1610612749,0.172,Bucks
0.461,0.202,21401118,0.453,0.5,0.3,0.219,1610612741,0.417,f,2014,1610612749,0.19,Bucks
0.582,0.212,21401129,0.489,0.182,0.2,0.165,1610612738,0.22,f,2014,1610612749,0.177,Bucks
0.466,0.146,21401143,0.512,0.151,0.279,0.131,1610612753,0.298,f,2014,1610612749,0.139,Bucks
0.536,0.155,21401167,0.561,0.351,0.306,0.195,1610612739,0.175,f,2014,1610612749,0.127,Bucks
0.526,0.382,21401180,0.507,0.333,0.152,0.251,1610612752,0.119,f,2014,1610612749,0.177,Bucks
0.53,0.145,21401193,0.343,0.265,0.286,0.215,1610612751,0.175,f,2014,1610612749,0.173,Bucks
0.519,0.444,21401204,0.432,0.42,0.341,0.268,1610612755,0.316,f,2014,1610612749,0.191,Bucks
0.5,0.18,21401221,0.571,0.165,0.2,0.17,1610612738,0.348,f,2014,1610612749,0.175,Bucks
0.416,0.292,41400121,0.53,0.265,0.263,0.187,1610612741,0.236,f,2014,1610612749,0.129,Bucks
0.378,0.189,41400122,0.457,0.333,0.264,0.16,1610612741,0.153,f,2014,1610612749,0.043,Bucks
0.463,0.242,41400123,0.531,0.222,0.25,0.177,1610612741,0.32,f,2014,1610612749,0.082,Bucks
0.443,0.253,41400124,0.559,0.294,0.185,0.281,1610612741,0.261,f,2014,1610612749,0.15,Bucks
0.459,0.188,41400125,0.367,0.322,0.327,0.132,1610612741,0.317,f,2014,1610612749,0.177,Bucks
0.355,0.25,41400126,0.594,0.178,0.238,0.121,1610612741,0.184,f,2014,1610612749,0.193,Bucks
0.401,0.36,21500012,0.5,0.376,0.396,0.11,1610612752,0.375,f,2015,1610612749,0.181,Bucks
0.555,0.341,21500027,0.603,0.647,0.235,0.209,1610612764,0.171,f,2015,1610612749,0.153,Bucks
0.457,0.348,21500042,0.517,0.222,0.409,0.148,1610612761,0.2,f,2015,1610612749,0.199,Bucks
0.582,0.356,21500047,0.494,0.278,0.263,0.186,1610612751,0.242,f,2015,1610612749,0.155,Bucks
0.448,0.195,21500065,0.457,0.185,0.3,0.201,1610612755,0.188,f,2015,1610612749,0.105,Bucks
0.451,0.358,21500079,0.432,0.346,0.333,0.185,1610612752,0.31,f,2015,1610612749,0.129,Bucks
0.5,0.195,21500089,0.433,0.232,0.354,0.197,1610612751,0.222,f,2015,1610612749,0.177,Bucks
0.452,0.315,21500110,0.483,0.221,0.304,0.139,1610612738,0.225,f,2015,1610612749,0.195,Bucks
0.595,0.114,21500121,0.544,0.304,0.359,0.156,1610612743,0.267,f,2015,1610612749,0.185,Bucks
0.5,0.333,21500158,0.614,0.586,0.176,0.128,1610612764,0.143,f,2015,1610612749,0.199,Bucks
0.448,0.167,21500141,0.476,0.298,0.283,0.18,1610612739,0.275,f,2015,1610612749,0.119,Bucks
0.541,0.356,21500176,0.641,0.423,0.448,0.193,1610612739,0.167,f,2015,1610612749,0.123,Bucks
0.462,0.241,21500190,0.599,0.253,0.268,0.134,1610612754,0.295,f,2015,1610612749,0.236,Bucks
0.572,0.205,21500205,0.374,0.264,0.4,0.185,1610612765,0.316,f,2015,1610612749,0.133,Bucks
0.551,0.307,21500221,0.636,0.481,0.206,0.094,1610612758,0.222,f,2015,1610612749,0.109,Bucks
0.473,0.297,21500228,0.598,0.268,0.2,0.185,1610612753,0.154,f,2015,1610612749,0.221,Bucks
0.451,0.171,21500246,0.493,0.314,0.175,0.162,1610612766,0.265,f,2015,1610612749,0.157,Bucks
0.494,0.286,21500258,0.413,0.213,0.25,0.25,1610612743,0.195,f,2015,1610612749,0.142,Bucks
0.357,0.234,21500275,0.45,0.222,0.224,0.102,1610612759,0.125,f,2015,1610612749,0.177,Bucks
0.471,0.161,21500285,0.457,0.476,0.16,0.099,1610612765,0.191,f,2015,1610612749,0.151,Bucks
0.506,0.27,21500295,0.461,0.368,0.143,0.154,1610612752,0.295,f,2015,1610612749,0.131,Bucks
0.438,0.452,21500310,0.43,0.209,0.3,0.177,1610612757,0.244,f,2015,1610612749,0.18,Bucks
0.478,0.133,21500324,0.543,0.444,0.267,0.142,1610612746,0.152,f,2015,1610612749,0.12,Bucks
0.438,0.2,21500337,0.536,0.329,0.189,0.189,1610612761,0.238,f,2015,1610612749,0.163,Bucks
0.528,0.202,21500351,0.443,0.284,0.3,0.168,1610612744,0.22,f,2015,1610612749,0.185,Bucks
0.494,0.235,21500370,0.517,0.281,0.409,0.146,1610612747,0.261,f,2015,1610612749,0.119,Bucks
0.488,0.267,21400009,0.549,0.244,0.263,0.174,1610612763,0.452,f,2014,1610612750,0.23,Timberwolves
0.513,0.368,21400017,0.456,0.143,0.298,0.127,1610612765,0.238,f,2014,1610612750,0.133,Timberwolves
0.471,0.365,21400035,0.543,0.58,0.147,0.172,1610612741,0.283,f,2014,1610612750,0.114,Timberwolves
0.45,0.244,21400060,0.488,0.207,0.156,0.179,1610612751,0.271,f,2014,1610612750,0.13,Timberwolves
0.452,0.269,21400072,0.533,0.209,0.293,0.194,1610612753,0.184,f,2014,1610612750,0.12,Timberwolves
0.425,0.264,21400085,0.558,0.218,0.158,0.15,1610612748,0.333,f,2014,1610612750,0.166,Timberwolves
0.481,0.37,21400117,0.556,0.213,0.289,0.134,1610612745,0.25,f,2014,1610612750,0.141,Timberwolves
0.424,0.569,21400128,0.756,0.19,0.103,0.129,1610612740,0.262,f,2014,1610612750,0.233,Timberwolves
0.541,0.337,21400137,0.596,0.245,0.293,0.089,1610612742,0.3,f,2014,1610612750,0.187,Timberwolves
0.556,0.247,21400167,0.558,0.406,0.286,0.239,1610612752,0.375,f,2014,1610612750,0.143,Timberwolves
0.433,0.244,21400177,0.625,0.214,0.378,0.204,1610612759,0.22,f,2014,1610612750,0.119,Timberwolves
0.444,0.3,21400189,0.543,0.37,0.389,0.192,1610612758,0.294,f,2014,1610612750,0.103,Timberwolves
0.401,0.42,21400218,0.5,0.224,0.351,0.191,1610612749,0.318,f,2014,1610612750,0.188,Timberwolves
0.633,0.304,21400234,0.584,0.247,0.324,0.139,1610612747,0.207,f,2014,1610612750,0.185,Timberwolves
0.444,0.222,21400247,0.523,0.291,0.319,0.18,1610612757,0.22,f,2014,1610612750,0.146,Timberwolves
0.439,0.488,21400252,0.606,0.45,0.257,0.147,1610612746,0.128,f,2014,1610612750,0.105,Timberwolves
0.375,0.202,21400270,0.421,0.305,0.25,0.192,1610612755,0.234,f,2014,1610612750,0.191,Timberwolves
0.479,0.278,21400283,0.564,0.397,0.194,0.214,1610612745,0.286,f,2014,1610612750,0.129,Timberwolves
0.458,0.386,21400291,0.616,0.305,0.242,0.167,1610612759,0.186,f,2014,1610612750,0.082,Timberwolves
0.375,0.33,21400305,0.489,0.154,0.326,0.171,1610612744,0.333,f,2014,1610612750,0.187,Timberwolves
0.401,0.407,21400321,0.45,0.15,0.234,0.212,1610612757,0.426,f,2014,1610612750,0.192,Timberwolves
0.468,0.372,21400335,0.545,0.227,0.421,0.19,1610612760,0.225,f,2014,1610612750,0.164,Timberwolves
0.439,0.222,21400351,0.451,0.42,0.256,0.115,1610612747,0.292,f,2014,1610612750,0.142,Timberwolves
0.463,0.432,21400363,0.558,0.209,0.25,0.106,1610612764,0.234,f,2014,1610612750,0.105,Timberwolves
0.484,0.172,21400385,0.612,0.165,0.353,0.141,1610612738,0.326,f,2014,1610612750,0.133,Timberwolves
0.5,0.312,21400407,0.536,0.167,0.19,0.137,1610612754,0.243,f,2014,1610612750,0.169,Timberwolves
0.466,0.33,21400416,0.595,0.369,0.333,0.166,1610612739,0.381,f,2014,1610612750,0.175,Timberwolves
0.413,0.233,21400440,0.426,0.337,0.423,0.171,1610612743,0.259,f,2014,1610612750,0.074,Timberwolves
0.494,0.468,21400452,0.528,0.239,0.209,0.153,1610612744,0.277,f,2014,1610612750,0.238,Timberwolves
0.512,0.171,21400472,0.525,0.278,0.297,0.153,1610612762,0.2,f,2014,1610612750,0.121,Timberwolves
0.5,0.242,21400483,0.574,0.392,0.303,0.207,1610612758,0.319,f,2014,1610612750,0.14,Timberwolves
0.43,0.209,21400498,0.58,0.28,0.324,0.16,1610612762,0.28,f,2014,1610612750,0.091,Timberwolves
0.483,0.202,21400514,0.589,0.19,0.25,0.128,1610612743,0.319,f,2014,1610612750,0.137,Timberwolves
0.516,0.207,21400531,0.505,0.198,0.318,0.126,1610612756,0.372,f,2014,1610612750,0.207,Timberwolves
0.443,0.215,21400544,0.6,0.133,0.25,0.246,1610612749,0.302,f,2014,1610612750,0.214,Timberwolves
0.414,0.321,21400556,0.542,0.238,0.205,0.125,1610612759,0.163,f,2014,1610612750,0.132,Timberwolves
0.529,0.218,21400567,0.519,0.375,0.27,0.178,1610612754,0.184,f,2014,1610612750,0.161,Timberwolves
0.505,0.132,21400596,0.58,0.126,0.395,0.172,1610612756,0.295,f,2014,1610612750,0.126,Timberwolves
0.588,0.263,21400606,0.467,0.239,0.271,0.101,1610612743,0.235,f,2014,1610612750,0.156,Timberwolves
0.4,0.25,21400611,0.517,0.213,0.238,0.112,1610612766,0.213,f,2014,1610612750,0.177,Timberwolves
0.36,0.169,21400631,0.586,0.184,0.182,0.126,1610612742,0.308,f,2014,1610612750,0.131,Timberwolves
0.429,0.202,21400647,0.519,0.175,0.171,0.14,1610612740,0.225,f,2014,1610612750,0.154,Timberwolves
0.563,0.352,21400661,0.625,0.225,0.235,0.111,1610612737,0.344,f,2014,1610612750,0.193,Timberwolves
0.353,0.376,21400672,0.442,0.279,0.286,0.162,1610612760,0.283,f,2014,1610612750,0.134,Timberwolves
0.532,0.416,21400686,0.5,0.099,0.188,0.131,1610612738,0.167,f,2014,1610612750,0.124,Timberwolves
0.48,0.329,21400696,0.554,0.338,0.206,0.161,1610612755,0.289,f,2014,1610612750,0.216,Timberwolves
0.451,0.256,21400711,0.54,0.218,0.439,0.144,1610612739,0.261,f,2014,1610612750,0.132,Timberwolves
0.433,0.317,21400724,0.524,0.214,0.279,0.158,1610612742,0.34,f,2014,1610612750,0.18,Timberwolves
0.556,0.375,21400737,0.531,0.3,0.341,0.192,1610612748,0.086,f,2014,1610612750,0.148,Timberwolves
0.463,0.21,21400754,0.536,0.29,0.061,0.192,1610612763,0.3,f,2014,1610612750,0.182,Timberwolves
0.546,0.447,21400769,0.532,0.278,0.279,0.164,1610612765,0.281,f,2014,1610612750,0.155,Timberwolves
0.478,0.237,21400779,0.57,0.233,0.27,0.124,1610612737,0.469,f,2014,1610612750,0.167,Timberwolves
0.413,0.314,21400793,0.483,0.1,0.204,0.152,1610612744,0.22,f,2014,1610612750,0.139,Timberwolves
0.488,0.442,21400808,0.489,0.348,0.333,0.132,1610612756,0.354,f,2014,1610612750,0.14,Timberwolves
0.36,0.419,21400832,0.479,0.362,0.367,0.155,1610612745,0.37,f,2014,1610612750,0.182,Timberwolves
0.457,0.346,21400848,0.402,0.092,0.189,0.191,1610612764,0.233,f,2014,1610612750,0.178,Timberwolves
0.442,0.403,21400862,0.432,0.167,0.386,0.11,1610612741,0.244,f,2014,1610612750,0.139,Timberwolves
0.426,0.307,21400873,0.625,0.453,0.24,0.253,1610612763,0.302,f,2014,1610612750,0.125,Timberwolves
0.463,0.427,21400888,0.543,0.207,0.188,0.116,1610612746,0.19,f,2014,1610612750,0.118,Timberwolves
0.409,0.305,21400902,0.5,0.109,0.311,0.145,1610612743,0.245,f,2014,1610612750,0.138,Timberwolves
0.565,0.365,21400928,0.568,0.193,0.205,0.104,1610612757,0.27,f,2014,1610612750,0.083,Timberwolves
0.386,0.253,21400945,0.513,0.19,0.191,0.173,1610612746,0.267,f,2014,1610612750,0.157,Timberwolves
0.451,0.321,21400959,0.533,0.144,0.421,0.176,1610612756,0.293,f,2014,1610612750,0.111,Timberwolves
0.455,0.397,21400971,0.49,0.139,0.396,0.154,1610612760,0.31,f,2014,1610612750,0.203,Timberwolves
0.483,0.209,21400986,0.655,0.179,0.171,0.142,1610612759,0.234,f,2014,1610612750,0.162,Timberwolves
0.517,0.193,21400994,0.606,0.189,0.361,0.142,1610612751,0.302,f,2014,1610612750,0.162,Timberwolves
0.517,0.172,21401008,0.519,0.342,0.195,0.136,1610612761,0.279,f,2014,1610612750,0.181,Timberwolves
0.422,0.361,21401016,0.433,0.103,0.273,0.152,1610612752,0.229,f,2014,1610612750,0.158,Timberwolves
0.581,0.216,21401045,0.539,0.18,0.31,0.088,1610612766,0.094,f,2014,1610612750,0.143,Timberwolves
0.551,0.321,21401052,0.489,0.356,0.447,0.184,1610612762,0.306,f,2014,1610612750,0.212,Timberwolves
0.462,0.385,21401067,0.457,0.196,0.311,0.157,1610612747,0.209,f,2014,1610612750,0.188,Timberwolves
0.526,0.447,21401081,0.651,0.205,0.342,0.189,1610612745,0.176,f,2014,1610612750,0.141,Timberwolves
0.44,0.32,21401094,0.613,0.32,0.206,0.151,1610612740,0.3,f,2014,1610612750,0.222,Timberwolves
0.408,0.355,21401106,0.537,0.22,0.368,0.156,1610612762,0.233,f,2014,1610612750,0.143,Timberwolves
0.565,0.247,21401119,0.638,0.303,0.242,0.143,1610612761,0.212,f,2014,1610612750,0.142,Timberwolves
0.461,0.5,21401133,0.467,0.185,0.426,0.193,1610612753,0.083,f,2014,1610612750,0.21,Timberwolves
