ast_pct,ast_ratio,ast_tov,def_rating,dreb_pct,efg_pct,game_id,min,off_rating,opponent_id,oreb_pct,pace,period,pie,season,team_id,tm_tov_pct,treb_pct,ts_pct,usg_pct,team
0.683,19.9,1.87,83.1,0.766,0.535,21000345,240:00:00,117.9,1610612750,0.405,97.3,f,0.752,2010,1610612741,15.6,0,0.577,0.2,Bulls
0.757,21.7,2.15,78,0.75,0.519,21000356,240:00:00,100.2,1610612754,0.243,92.7,f,0.746,2010,1610612741,14.2,0,0.524,0.2,Bulls
0.651,21,2,103.3,0.717,0.574,21000370,240:00:00,120.1,1610612761,0.368,90.8,f,0.62,2010,1610612741,15.3,0,0.601,0.2,Bulls
0.436,13.7,1.13,108.5,0.735,0.512,21000395,240:00:00,104.1,1610612746,0.293,93.66,f,0.46,2010,1610612741,15.8,0,0.537,0.2,Bulls
0.653,24.6,2.46,80.7,0.72,0.684,21000417,240:00:00,128.4,1610612755,0.148,94.18,f,0.794,2010,1610612741,13.8,0,0.71,0.198,Bulls
0.581,14.4,0.86,84.8,0.78,0.438,21000423,240:00:00,89,1610612764,0.273,96.06,f,0.567,2010,1610612741,21.5,0,0.507,0.2,Bulls
0.375,11,0.68,100.7,0.838,0.462,21000433,240:00:00,90.6,1610612752,0.309,103.54,f,0.381,2010,1610612741,21,0,0.476,0.198,Bulls
0.472,12.8,1.42,95.8,0.766,0.418,21000440,265:00:00,98.6,1610612765,0.404,87.11,f,0.511,2010,1610612741,12.5,0,0.46,0.2,Bulls
0.667,20.2,2,86.5,0.655,0.513,21000458,240:00:00,101.1,1610612749,0.158,89.02,f,0.66,2010,1610612741,13.5,0,0.542,0.2,Bulls
0.7,17.4,1.91,88.9,0.727,0.434,21000479,240:00:00,101.4,1610612751,0.244,89.94,f,0.586,2010,1610612741,12.4,0,0.507,0.2,Bulls
0.6,16.5,1.75,92.9,0.822,0.469,21000485,240:00:00,102,1610612739,0.2,98.04,f,0.557,2010,1610612741,12.2,0,0.531,0.2,Bulls
0.523,17.4,1.64,93.5,0.795,0.554,21000507,240:00:00,115.2,1610612761,0.342,96.84,f,0.634,2010,1610612741,14.5,0,0.582,0.2,Bulls
0.5,14.4,1.55,104.2,0.684,0.481,21000513,240:00:00,103.1,1610612751,0.27,91.66,f,0.463,2010,1610612741,12.1,0,0.521,0.2,Bulls
0.553,17.2,1.4,113.7,0.829,0.527,21000526,240:00:00,107.1,1610612755,0.243,92.38,f,0.475,2010,1610612741,16.2,0,0.573,0.2,Bulls
0.516,13.9,0.76,88.1,0.902,0.516,21000540,240:00:00,101.8,1610612738,0.324,89.04,f,0.622,2010,1610612741,23.8,0,0.574,0.2,Bulls
0.571,16.7,1.67,90.4,0.674,0.468,21000553,240:00:00,104.4,1610612765,0.243,90.84,f,0.623,2010,1610612741,13.2,0,0.54,0.196,Bulls
0.667,18.7,1.57,104.5,0.818,0.5,21000561,240:00:00,99,1610612766,0.118,91.88,f,0.503,2010,1610612741,15.2,0,0.556,0.196,Bulls
0.575,18.2,3.29,90.9,0.729,0.494,21000576,240:00:00,104.9,1610612754,0.196,94.46,f,0.623,2010,1610612741,7.4,0,0.514,0.2,Bulls
0.59,18.3,2.09,103.4,0.842,0.506,21000591,240:00:00,107.1,1610612748,0.294,92.64,f,0.587,2010,1610612741,11.9,0,0.541,0.196,Bulls
0.667,20.4,2.18,92.9,0.644,0.561,21000600,240:00:00,111.2,1610612763,0.206,88.38,f,0.642,2010,1610612741,12.7,0,0.583,0.198,Bulls
0.567,14.5,1.21,90.4,0.705,0.429,21000612,240:00:00,94,1610612766,0.302,89.52,f,0.502,2010,1610612741,16,0,0.475,0.198,Bulls
0.484,12.5,1.07,86.8,0.791,0.411,21000627,240:00:00,93.1,1610612742,0.347,88.36,f,0.513,2010,1610612741,15.9,0,0.45,0.198,Bulls
0.676,17.7,1.44,83.8,0.695,0.47,21000645,240:00:00,92.2,1610612739,0.175,97.06,f,0.624,2010,1610612741,16,0,0.507,0.198,Bulls
0.781,20,3.13,94.5,0.821,0.432,21000658,240:00:00,105.7,1610612749,0.277,87.42,f,0.582,2010,1610612741,9.2,0,0.5,0.2,Bulls
0.676,18.5,1.92,95.4,0.844,0.471,21000687,240:00:00,105.2,1610612753,0.327,94.22,f,0.558,2010,1610612741,13.8,0,0.51,0.196,Bulls
0.634,19.5,2.6,92.2,0.814,0.512,21000693,240:00:00,114.6,1610612754,0.262,96.28,f,0.637,2010,1610612741,10.4,0,0.567,0.196,Bulls
0.675,21.6,2.45,100.9,0.75,0.59,21000729,240:00:00,122.1,1610612746,0.355,87.02,f,0.625,2010,1610612741,12.7,0,0.611,0.2,Bulls
0.737,21.4,1.65,109.6,0.857,0.525,21000753,240:00:00,96,1610612744,0.231,92.92,f,0.427,2010,1610612741,18.1,0,0.525,0.198,Bulls
0.364,12.6,1.14,123,0.75,0.517,21000763,240:00:00,109.7,1610612757,0.425,91.26,f,0.386,2010,1610612741,14.9,0,0.531,0.196,Bulls
0.515,13.9,1.55,94.3,0.714,0.428,21000780,240:00:00,96.4,1610612762,0.234,92.84,f,0.496,2010,1610612741,11.6,0,0.482,0.194,Bulls
0.571,17.6,1.25,97.6,0.953,0.559,21000800,240:00:00,110.6,1610612740,0.2,88.92,f,0.61,2010,1610612741,18.2,0,0.624,0.198,Bulls
0.658,19.8,2.08,102,0.818,0.546,21000819,240:00:00,117.5,1610612766,0.268,91.2,f,0.555,2010,1610612741,13.3,0,0.594,0.2,Bulls
0.558,19.5,2.4,108.5,0.842,0.575,21000836,240:00:00,121.4,1610612759,0.281,90.52,f,0.586,2010,1610612741,11.1,0,0.614,0.2,Bulls
0.5,13.9,1.36,118,0.833,0.477,21000851,240:00:00,111.6,1610612761,0.372,100.62,f,0.404,2010,1610612741,13.8,0,0.547,0.198,Bulls
0.5,13.7,1.21,91.9,0.87,0.439,21000859,240:00:00,98.9,1610612748,0.283,95.44,f,0.539,2010,1610612741,14.9,0,0.5,0.2,Bulls
0.594,15.9,1.46,91.3,0.721,0.436,21000877,240:00:00,100.4,1610612749,0.419,82.42,f,0.603,2010,1610612741,15.7,0,0.473,0.2,Bulls
0.615,18.2,1.41,80.9,0.759,0.531,21000890,240:00:00,113.3,1610612764,0.366,93.92,f,0.713,2010,1610612741,18.3,0,0.579,0.2,Bulls
0.867,20.8,1.53,92.8,0.675,0.459,21000902,240:00:00,96.1,1610612737,0.4,86.36,f,0.508,2010,1610612741,20.4,0,0.486,0.198,Bulls
0.5,13.2,0.89,88.9,0.868,0.452,21000915,240:00:00,94,1610612753,0.405,92.9,f,0.545,2010,1610612741,20.1,0,0.48,0.196,Bulls
0.471,13.9,1,99.9,0.765,0.48,21000931,240:00:00,98,1610612748,0.313,87.46,f,0.526,2010,1610612741,18,0,0.525,0.198,Bulls
0.774,19.4,2.67,85.6,0.791,0.407,21000943,240:00:00,96.9,1610612740,0.273,88.8,f,0.603,2010,1610612741,10.3,0,0.469,0.2,Bulls
0.658,21.1,2.5,99,0.69,0.58,21000953,240:00:00,124.1,1610612766,0.333,83.1,f,0.585,2010,1610612741,12.3,0,0.606,0.2,Bulls
0.694,19.9,2.08,86.8,0.9,0.475,21000971,240:00:00,108.8,1610612737,0.368,86.98,f,0.65,2010,1610612741,13.9,0,0.532,0.194,Bulls
0.707,21.9,2.23,107.1,0.705,0.641,21000979,240:00:00,125.1,1610612762,0.25,93.86,f,0.598,2010,1610612741,13.8,0,0.653,0.2,Bulls
0.667,17.6,2,90.6,0.756,0.467,21001001,240:00:00,106.4,1610612764,0.385,89.68,f,0.569,2010,1610612741,13,0,0.489,0.198,Bulls
0.576,15.5,1.46,84,0.66,0.432,21001014,240:00:00,96.9,1610612751,0.37,86.8,f,0.578,2010,1610612741,15,0,0.463,0.196,Bulls
0.286,7.8,0.77,110.2,0.652,0.442,21001017,265:00:00,106.4,1610612754,0.32,93.23,f,0.429,2010,1610612741,12.8,0,0.517,0.2,Bulls
0.694,24.7,3.4,96,0.692,0.688,21001047,240:00:00,142.5,1610612758,0.333,94.26,f,0.722,2010,1610612741,10.8,0,0.705,0.2,Bulls
0.698,22.8,2.5,98.1,0.857,0.608,21001051,240:00:00,124.5,1610612737,0.323,87.06,f,0.677,2010,1610612741,13.1,0,0.636,0.198,Bulls
0.559,14.7,1.27,108.8,0.771,0.451,21001074,240:00:00,106.9,1610612763,0.429,90.42,f,0.444,2010,1610612741,16.2,0,0.518,0.198,Bulls
0.583,18,1.75,94.3,0.844,0.521,21001084,240:00:00,109.3,1610612749,0.231,89.56,f,0.59,2010,1610612741,13.8,0,0.566,0.198,Bulls
0.545,14,1.06,98.7,0.707,0.419,21001098,240:00:00,87.4,1610612755,0.289,97.72,f,0.404,2010,1610612741,17.5,0,0.456,0.2,Bulls
0.756,23.3,2.58,95.5,0.857,0.556,21001113,240:00:00,115.1,1610612750,0.229,94.52,f,0.651,2010,1610612741,12.8,0,0.601,0.2,Bulls
0.737,21.6,1.75,101.9,0.714,0.554,21001124,240:00:00,106.9,1610612765,0.206,94.34,f,0.56,2010,1610612741,16.9,0,0.591,0.198,Bulls
0.585,18.1,2.18,118.4,0.737,0.512,21001133,240:00:00,121.1,1610612761,0.395,91.44,f,0.532,2010,1610612741,11.8,0,0.581,0.198,Bulls
0.778,21.4,2,97.6,0.727,0.513,21001156,240:00:00,103.7,1610612756,0.225,94.92,f,0.531,2010,1610612741,15,0,0.548,0.198,Bulls
0.568,17.9,1.75,91.6,0.814,0.532,21001174,240:00:00,110.7,1610612738,0.25,88.02,f,0.616,2010,1610612741,13.7,0,0.573,0.2,Bulls
0.769,22.8,2,87.4,0.791,0.513,21001180,240:00:00,98.3,1610612739,0.189,94.22,f,0.644,2010,1610612741,15.9,0,0.537,0.198,Bulls
0.694,21.3,1.19,113.5,0.667,0.658,21001193,240:00:00,116.7,1610612753,0.227,87.34,f,0.58,2010,1610612741,24,0,0.714,0.2,Bulls
0.556,15.6,1.54,92.3,0.886,0.476,21001213,240:00:00,107.4,1610612752,0.3,96.68,f,0.583,2010,1610612741,13.6,0,0.543,0.2,Bulls
0.676,18.1,1.77,100,0.789,0.475,21001222,240:00:00,109.1,1610612751,0.357,90.46,f,0.522,2010,1610612741,14.6,0,0.534,0.2,Bulls
0.583,16.1,1.5,96.9,0.676,0.444,21100003,240:00:00,94.5,1610612747,0.348,91.48,f,0.485,2011,1610612741,15,0,0.462,0.2,Bulls
0.471,12.5,0.8,105.7,0.825,0.463,21100017,240:00:00,93.2,1610612744,0.326,95.66,f,0.371,2011,1610612741,20.5,0,0.496,0.2,Bulls
0.581,18.9,1.39,102.1,0.647,0.575,21100036,240:00:00,108.8,1610612758,0.25,97.6,f,0.62,2011,1610612741,18.1,0,0.605,0.2,Bulls
0.744,21.6,2.42,111.2,0.769,0.545,21100049,240:00:00,126.7,1610612746,0.405,90.38,f,0.577,2011,1610612741,13.3,0,0.613,0.2,Bulls
0.615,17.7,1.6,68,0.731,0.494,21100062,240:00:00,109.8,1610612763,0.395,94.46,f,0.811,2011,1610612741,15.8,0,0.537,0.198,Bulls
0.615,13.4,1.07,78.7,0.783,0.364,21100077,240:00:00,82.2,1610612737,0.244,93.22,f,0.512,2011,1610612741,16.2,0,0.43,0.198,Bulls
0.775,23.6,2.07,87.1,0.744,0.559,21100087,240:00:00,107.3,1610612765,0.229,93.76,f,0.635,2011,1610612741,16.3,0,0.581,0.2,Bulls
0.711,20.4,2.25,89,0.78,0.488,21100103,240:00:00,106,1610612753,0.333,92.36,f,0.637,2011,1610612741,13.1,0,0.519,0.2,Bulls
0.583,15.9,1.05,114,0.867,0.476,21100110,240:00:00,100.2,1610612737,0.386,94.72,f,0.395,2011,1610612741,21.3,0,0.518,0.198,Bulls
0.559,16.7,1.9,78.9,0.744,0.48,21100130,240:00:00,110.8,1610612765,0.308,84.58,f,0.723,2011,1610612741,12,0,0.541,0.2,Bulls
0.558,18.1,1.33,104.1,0.841,0.599,21100138,240:00:00,113,1610612750,0.303,97.16,f,0.562,2011,1610612741,18.3,0,0.615,0.2,Bulls
0.515,13.1,1.06,71.7,0.736,0.383,21100147,240:00:00,86.6,1610612764,0.418,89.66,f,0.635,2011,1610612741,17.8,0,0.402,0.198,Bulls
0.588,16.9,1.54,96.7,0.814,0.474,21100162,240:00:00,102,1610612738,0.316,83.98,f,0.57,2011,1610612741,15.1,0,0.516,0.196,Bulls
0.576,17.1,3.8,76.1,0.741,0.427,21100174,240:00:00,95.9,1610612761,0.25,82.18,f,0.664,2011,1610612741,6.2,0,0.441,0.2,Bulls
0.364,10,0.63,106.3,0.583,0.429,21100185,240:00:00,90.5,1610612763,0.295,95.48,f,0.385,2011,1610612741,20,0,0.483,0.2,Bulls
0.66,22.9,5.17,101.7,0.806,0.563,21100198,240:00:00,127.5,1610612756,0.279,93.96,f,0.611,2011,1610612741,6.5,0,0.599,0.2,Bulls
0.587,19.6,1.35,79.5,0.695,0.59,21100222,240:00:00,116.9,1610612739,0.394,95.92,f,0.816,2011,1610612741,20.5,0,0.63,0.2,Bulls
0.65,20.7,3.25,97.7,0.75,0.506,21100232,240:00:00,106,1610612766,0.222,90.36,f,0.544,2011,1610612741,8.9,0,0.519,0.2,Bulls
0.767,25.8,3.3,107.7,0.775,0.62,21100244,240:00:00,132.3,1610612751,0.343,85.68,f,0.62,2011,1610612741,12,0,0.646,0.2,Bulls
0.528,14.5,1.46,104.1,0.703,0.417,21100261,240:00:00,92.6,1610612754,0.313,94.24,f,0.423,2011,1610612741,13.4,0,0.453,0.198,Bulls
0.439,13.6,1.8,100,0.682,0.483,21100277,240:00:00,113.2,1610612749,0.408,97.28,f,0.533,2011,1610612741,10.6,0,0.512,0.197,Bulls
0.429,12.2,1,100.4,0.745,0.451,21100291,240:00:00,96.6,1610612748,0.25,96.46,f,0.461,2011,1610612741,15.6,0,0.498,0.2,Bulls
0.647,17,1.16,91.9,0.609,0.493,21100300,240:00:00,102.5,1610612764,0.316,95.68,f,0.557,2011,1610612741,19.9,0,0.553,0.2,Bulls
0.688,18.3,1.29,107.3,0.725,0.48,21100315,240:00:00,91.1,1610612755,0.2,90.7,f,0.395,2011,1610612741,18.9,0,0.506,0.2,Bulls
0.564,17.9,1.57,103.9,0.683,0.568,21100327,240:00:00,114.4,1610612752,0.273,94.96,f,0.585,2011,1610612741,15.3,0,0.605,0.2,Bulls
0.646,22.7,2.21,93.4,0.764,0.611,21100349,240:00:00,119.2,1610612749,0.297,95.56,f,0.636,2011,1610612741,14.8,0,0.616,0.198,Bulls
0.725,23.4,2.23,97.3,0.682,0.618,21100360,240:00:00,125.4,1610612751,0.281,87.78,f,0.658,2011,1610612741,15.1,0,0.658,0.2,Bulls
0.744,22.1,2.42,73.2,0.787,0.482,21100381,240:00:00,99.7,1610612740,0.293,90.88,f,0.711,2011,1610612741,13.3,0,0.498,0.2,Bulls
0.564,16.8,2.2,70.8,0.778,0.467,21100391,240:00:00,104.6,1610612766,0.346,90.58,f,0.707,2011,1610612741,11,0,0.481,0.2,Bulls
0.588,15.2,1.54,97.5,0.771,0.42,21100409,240:00:00,94.2,1610612738,0.294,97,f,0.429,2011,1610612741,13.5,0,0.462,0.2,Bulls
0.75,23.3,2.54,117,0.646,0.577,21100423,240:00:00,121.7,1610612758,0.237,98.88,f,0.565,2011,1610612741,13.1,0,0.634,0.2,Bulls
0.9,20.4,1.59,90,0.857,0.461,21100443,240:00:00,99.6,1610612738,0.34,89.12,f,0.552,2011,1610612741,19,0,0.504,0.198,Bulls
0.515,13.6,1.42,109,0.667,0.411,21100457,240:00:00,94.6,1610612751,0.346,89.44,f,0.392,2011,1610612741,13.4,0,0.443,0.2,Bulls
0.529,14.1,1.38,88.5,0.818,0.432,21100470,240:00:00,95.4,1610612737,0.313,91.8,f,0.537,2011,1610612741,13.8,0,0.467,0.198,Bulls
0.744,22.6,1.6,97.5,0.745,0.582,21100493,240:00:00,115.1,1610612749,0.452,94.46,f,0.645,2011,1610612741,20.9,0,0.614,0.2,Bulls
0.61,18.3,1.92,94.4,0.729,0.472,21100506,240:00:00,102.3,1610612740,0.306,98.74,f,0.552,2011,1610612741,13.4,0,0.501,0.2,Bulls
0.432,12.4,1,92.4,0.787,0.46,21100520,240:00:00,95.8,1610612759,0.289,98.26,f,0.526,2011,1610612741,16,0,0.494,0.198,Bulls
0.66,22.4,2.38,97.8,0.737,0.584,21100531,240:00:00,118.8,1610612739,0.361,93.66,f,0.611,2011,1610612741,13.8,0,0.594,0.194,Bulls
0.538,16.9,1.5,98.4,0.667,0.518,21100550,240:00:00,102.1,1610612755,0.22,93.26,f,0.502,2011,1610612741,14.9,0,0.539,0.198,Bulls
0.606,15.8,1.18,80.3,0.857,0.481,21100557,240:00:00,103.5,1610612754,0.419,89.28,f,0.628,2011,1610612741,19.1,0,0.512,0.198,Bulls
0.605,19.5,1.53,115.1,0.628,0.548,21100575,240:00:00,115.9,1610612749,0.457,90.92,f,0.509,2011,1610612741,18.6,0,0.586,0.2,Bulls
0.714,19.3,3.57,113,0.595,0.436,21100582,240:00:00,105.1,1610612753,0.319,88.54,f,0.49,2011,1610612741,7.8,0,0.482,0.2,Bulls
0.721,23.2,2.07,103.5,0.667,0.604,21100598,240:00:00,125.3,1610612762,0.452,91.12,f,0.593,2011,1610612741,16.9,0,0.634,0.198,Bulls
0.625,17.4,1.92,101.4,0.791,0.457,21100612,240:00:00,108,1610612752,0.431,96.98,f,0.519,2011,1610612741,13.5,0,0.494,0.198,Bulls
0.556,16.1,1.25,108.4,0.766,0.532,21100629,240:00:00,117.2,1610612748,0.378,92.28,f,0.561,2011,1610612741,17.7,0,0.599,0.198,Bulls
0.583,17.5,2.33,117.3,0.75,0.471,21100647,240:00:00,110.1,1610612757,0.409,83.06,f,0.469,2011,1610612741,11.1,0,0.495,0.2,Bulls
0.484,12.4,1,89.3,0.8,0.442,21100658,240:00:00,100.4,1610612755,0.362,89.12,f,0.577,2011,1610612741,16.9,0,0.491,0.198,Bulls
0.543,16,1.19,69.5,0.787,0.487,21100673,240:00:00,95.7,1610612753,0.282,86.88,f,0.746,2011,1610612741,18,0,0.507,0.196,Bulls
0.556,15.9,1.43,90.3,0.804,0.482,21100683,240:00:00,99.9,1610612761,0.273,92.48,f,0.533,2011,1610612741,14.9,0,0.51,0.2,Bulls
0.561,15.7,2.56,105.2,0.511,0.413,21100714,265:00:00,99.6,1610612761,0.368,89.86,f,0.475,2011,1610612741,8.8,0,0.446,0.2,Bulls
0.686,20.2,1.5,119.9,0.659,0.561,21100733,240:00:00,101.3,1610612743,0.139,89.94,f,0.411,2011,1610612741,17.8,0,0.577,0.198,Bulls
0.684,21,3.25,88.5,0.8,0.525,21100749,240:00:00,115.6,1610612737,0.317,85.88,f,0.631,2011,1610612741,9.4,0,0.546,0.198,Bulls
0.688,17.6,1.16,85.5,0.673,0.44,21100763,240:00:00,99.7,1610612765,0.488,83.16,f,0.669,2011,1610612741,22.8,0,0.493,0.192,Bulls
0.567,13.4,1.42,100.6,0.909,0.374,21100777,240:00:00,85.2,1610612760,0.327,91.54,f,0.361,2011,1610612741,13.1,0,0.4,0.2,Bulls
0.625,18.6,1.32,109.8,0.69,0.512,21100786,240:00:00,101.7,1610612745,0.419,90.82,f,0.457,2011,1610612741,20.8,0,0.514,0.2,Bulls
0.667,17.5,1.83,93.6,0.811,0.444,21100813,240:00:00,104,1610612738,0.326,90.68,f,0.563,2011,1610612741,13.4,0,0.509,0.2,Bulls
0.4,10.2,0.7,96.3,0.719,0.433,21100835,265:00:00,94.6,1610612752,0.367,94.39,f,0.504,2011,1610612741,19.1,0,0.482,0.198,Bulls
0.692,19.8,2.25,91.3,0.868,0.483,21100857,240:00:00,107.6,1610612752,0.391,92.64,f,0.604,2011,1610612741,13.2,0,0.505,0.2,Bulls
0.703,19.1,1.63,87.7,0.75,0.494,21100870,265:00:00,100.7,1610612748,0.326,87.58,f,0.56,2011,1610612741,16.8,0,0.509,0.198,Bulls
0.513,14.1,0.95,89.3,0.767,0.456,21100897,265:00:00,95.1,1610612765,0.354,95.29,f,0.532,2011,1610612741,20,0,0.494,0.197,Bulls
0.688,16.6,1.29,87.6,0.717,0.405,21100907,240:00:00,89.7,1610612764,0.354,96.52,f,0.498,2011,1610612741,18.1,0,0.448,0.2,Bulls
0.725,22.4,3.22,79,0.745,0.536,21100919,240:00:00,118.5,1610612766,0.4,85.24,f,0.748,2011,1610612741,10.7,0,0.547,0.2,Bulls
0.64,14.2,1.14,93,0.786,0.371,21100934,240:00:00,80.6,1610612748,0.163,89.28,f,0.407,2011,1610612741,15.7,0,0.437,0.198,Bulls
0.763,22.4,2.64,92.9,0.792,0.506,21100946,240:00:00,100.8,1610612742,0.195,90.82,f,0.606,2011,1610612741,11.9,0,0.521,0.198,Bulls
0.711,21.5,2.08,95.6,0.833,0.506,21100973,240:00:00,102.9,1610612754,0.25,90.22,f,0.559,2011,1610612741,14.5,0,0.539,0.2,Bulls
0.644,22.2,3.22,79.4,0.787,0.559,21100984,240:00:00,119.6,1610612739,0.324,91.96,f,0.789,2011,1610612741,10.1,0,0.579,0.2,Bulls
0.636,15.8,1.17,86.1,0.744,0.43,21200007,240:00:00,95.4,1610612758,0.326,99.28,f,0.625,2012,1610612741,18.5,0,0.497,0.2,Bulls
0.773,25.5,2,88.8,0.766,0.667,21200019,240:00:00,122.1,1610612739,0.185,95.54,f,0.751,2012,1610612741,18,0,0.7,0.2,Bulls
0.724,15.9,1.75,95.6,0.743,0.347,21200031,240:00:00,85.4,1610612740,0.3,94.56,f,0.446,2012,1610612741,12.5,0,0.414,0.2,Bulls
0.675,20.7,3,98.4,0.756,0.488,21200050,240:00:00,104.7,1610612753,0.22,94.52,f,0.589,2012,1610612741,9.5,0,0.523,0.2,Bulls
0.629,16.3,1.05,100.8,0.784,0.446,21200066,240:00:00,90.2,1610612760,0.286,98.58,f,0.42,2012,1610612741,20.8,0,0.495,0.198,Bulls
0.559,15.8,1.36,89.3,0.717,0.463,21200084,240:00:00,100,1610612750,0.341,88.32,f,0.562,2012,1610612741,16.1,0,0.5,0.2,Bulls
0.706,19.1,1.71,112.2,0.842,0.48,21200098,240:00:00,101.5,1610612738,0.222,91.84,f,0.462,2012,1610612741,15,0,0.542,0.198,Bulls
0.591,18.6,1.73,98.6,0.608,0.534,21200116,265:00:00,113.1,1610612756,0.326,93.5,f,0.589,2012,1610612741,15.2,0,0.566,0.2,Bulls
0.6,13.6,1.13,109.5,0.706,0.348,21200132,240:00:00,85.4,1610612746,0.404,92.94,f,0.314,2012,1610612741,17.1,0,0.405,0.198,Bulls
0.676,19.7,1.32,108.7,0.744,0.52,21200145,240:00:00,98,1610612757,0.2,94.86,f,0.519,2012,1610612741,19.8,0,0.567,0.2,Bulls
0.526,14.5,1.33,92.4,0.762,0.411,21200165,240:00:00,86.9,1610612745,0.314,101.5,f,0.479,2012,1610612741,14.7,0,0.431,0.198,Bulls
0.531,13.4,1.06,93.1,0.773,0.415,21200188,240:00:00,104,1610612749,0.4,90.92,f,0.503,2012,1610612741,17.9,0,0.498,0.2,Bulls
0.6,16.9,1.4,100.7,0.667,0.469,21200199,240:00:00,103,1610612749,0.378,90.86,f,0.502,2012,1610612741,16.8,0,0.521,0.2,Bulls
0.706,18.7,1.14,84.1,0.756,0.536,21200214,240:00:00,106.9,1610612742,0.345,93.66,f,0.709,2012,1610612741,22.2,0,0.605,0.196,Bulls
0.737,21.3,2.15,97.9,0.776,0.494,21200235,240:00:00,101.9,1610612755,0.316,90.58,f,0.575,2012,1610612741,14.2,0,0.515,0.2,Bulls
0.643,15.2,0.95,91,0.673,0.411,21200254,240:00:00,86.6,1610612754,0.302,87.84,f,0.477,2012,1610612741,21.6,0,0.465,0.2,Bulls
0.647,18.1,1.38,92.4,0.714,0.5,21200262,240:00:00,105.7,1610612739,0.27,90.94,f,0.606,2012,1610612741,17.8,0,0.566,0.198,Bulls
0.535,18.7,2.56,120,0.848,0.555,21200274,240:00:00,123.8,1610612765,0.361,86.94,f,0.553,2012,1610612741,10.3,0,0.592,0.198,Bulls
0.529,14.6,0.95,87.3,0.725,0.481,21200288,240:00:00,98,1610612752,0.278,96.12,f,0.619,2012,1610612741,20,0,0.541,0.2,Bulls
0.743,19.2,1.53,99.9,0.744,0.46,21200308,240:00:00,97.5,1610612746,0.367,92.7,f,0.478,2012,1610612741,18.6,0,0.482,0.198,Bulls
0.706,19,1.85,93.8,0.682,0.462,21200312,240:00:00,102.7,1610612755,0.231,94.14,f,0.596,2012,1610612741,13.9,0,0.537,0.196,Bulls
0.636,17.7,1.5,92.5,0.65,0.453,21200341,240:00:00,91.9,1610612751,0.206,89.52,f,0.549,2012,1610612741,15.5,0,0.498,0.198,Bulls
0.5,12.3,0.88,89.5,0.617,0.387,21200353,240:00:00,79.1,1610612763,0.233,89.58,f,0.414,2012,1610612741,17.8,0,0.424,0.2,Bulls
0.757,22.3,2.15,101.9,0.738,0.534,21200360,240:00:00,116.9,1610612738,0.333,86.46,f,0.614,2012,1610612741,15.2,0,0.591,0.198,Bulls
0.595,16.1,1.29,103.9,0.796,0.494,21200383,240:00:00,107.3,1610612752,0.286,102.26,f,0.549,2012,1610612741,16.6,0,0.564,0.198,Bulls
0.625,17.3,1.25,106.5,0.676,0.454,21200391,240:00:00,83.8,1610612737,0.154,87.96,f,0.374,2012,1610612741,17.9,0,0.472,0.198,Bulls
0.595,17.5,1.83,129.6,0.706,0.482,21200408,240:00:00,100.2,1610612745,0.167,94.68,f,0.373,2012,1610612741,12.4,0,0.528,0.198,Bulls
0.462,14.3,1.8,120.7,0.639,0.466,21200413,240:00:00,105.6,1610612754,0.261,93.82,f,0.398,2012,1610612741,10.5,0,0.517,0.2,Bulls
0.706,18.8,2.67,82,0.692,0.431,21200441,240:00:00,95.7,1610612764,0.245,92.42,f,0.569,2012,1610612741,9.9,0,0.458,0.198,Bulls
0.727,17.5,2.18,98.1,0.739,0.372,21200453,240:00:00,82.7,1610612766,0.273,95.32,f,0.418,2012,1610612741,11.2,0,0.397,0.2,Bulls
0.75,22.1,3.86,106.6,0.765,0.5,21200465,240:00:00,111.6,1610612753,0.243,87.08,f,0.571,2012,1610612741,8.1,0,0.545,0.198,Bulls
0.611,17.2,1.47,102.7,0.879,0.481,21200481,240:00:00,110.9,1610612748,0.442,86.6,f,0.553,2012,1610612741,17.3,0,0.53,0.2,Bulls
0.773,23.2,1.7,98.8,0.738,0.598,21200506,240:00:00,122.2,1610612739,0.444,94.84,f,0.679,2012,1610612741,20.7,0,0.637,0.2,Bulls
0.59,16.2,1.53,105.9,0.725,0.432,21200520,240:00:00,93.4,1610612749,0.302,100.52,f,0.41,2012,1610612741,14.6,0,0.462,0.2,Bulls
0.667,20.5,1.44,107.3,0.647,0.61,21200534,240:00:00,113.7,1610612752,0.207,94.54,f,0.62,2012,1610612741,19,0,0.651,0.2,Bulls
0.563,14.3,1.64,104.3,0.727,0.375,21200546,240:00:00,89.8,1610612756,0.327,91.62,f,0.355,2012,1610612741,12.2,0,0.416,0.198,Bulls
0.545,14.3,1.29,64.2,0.8,0.456,21200558,240:00:00,104.8,1610612737,0.349,91.46,f,0.86,2012,1610612741,15.1,0,0.519,0.198,Bulls
0.667,18.3,1.86,106,0.711,0.471,21200570,265:00:00,105.1,1610612761,0.318,90.98,f,0.523,2012,1610612741,13.7,0,0.525,0.2,Bulls
0.583,16,1,94.9,0.761,0.513,21200584,265:00:00,98,1610612738,0.205,93.46,f,0.546,2012,1610612741,20.6,0,0.561,0.2,Bulls
0.71,16.8,1.47,90.1,0.673,0.382,21200595,265:00:00,87,1610612763,0.326,85.39,f,0.518,2012,1610612741,15.9,0,0.435,0.2,Bulls
