blk,blka,game_id,opp_pts_2nd_chance,opp_pts_fb,opp_pts_off_tov,opp_pts_paint,opponent_id,period,pf,pfd,pts_2nd_chance,pts_fb,pts_off_tov,pts_paint,season,team_id,team
10,1,21400319,16,10,20,44,1610612737,f,18,16,10,14,19,40,2014,1610612755,76ers
4,5,21400332,13,9,25,42,1610612751,f,20,15,7,20,18,18,2014,1610612755,76ers
4,4,21400345,13,14,29,60,1610612763,f,24,24,13,20,17,40,2014,1610612755,76ers
9,5,21400357,20,25,32,46,1610612738,f,28,23,19,1,18,44,2014,1610612755,76ers
12,3,21400384,18,14,34,46,1610612766,f,17,17,2,12,8,26,2014,1610612755,76ers
6,6,21400405,15,16,21,40,1610612753,f,19,22,20,20,16,50,2014,1610612755,76ers
11,6,21400422,20,3,20,32,1610612748,f,20,19,21,10,21,46,2014,1610612755,76ers
7,8,21400441,7,7,17,32,1610612757,f,14,22,8,18,18,64,2014,1610612755,76ers
5,10,21400450,20,15,19,52,1610612762,f,20,23,7,11,12,30,2014,1610612755,76ers
2,11,21400474,4,29,43,44,1610612744,f,16,20,23,13,13,48,2014,1610612755,76ers
7,12,21400491,8,23,17,44,1610612756,f,15,24,15,18,26,48,2014,1610612755,76ers
1,3,21400502,14,30,32,42,1610612746,f,19,19,11,8,9,34,2014,1610612755,76ers
8,1,21400509,12,6,17,36,1610612739,f,24,13,15,15,13,42,2014,1610612755,76ers
6,4,21400524,5,17,16,48,1610612749,f,19,26,12,12,24,42,2014,1610612755,76ers
4,3,21400539,9,9,12,42,1610612751,f,22,19,11,12,23,44,2014,1610612755,76ers
12,5,21400552,27,15,16,28,1610612754,f,31,27,12,21,14,38,2014,1610612755,76ers
6,3,21400568,12,19,21,46,1610612737,f,22,17,16,16,12,36,2014,1610612755,76ers
8,2,21400578,10,9,14,40,1610612761,f,22,24,14,17,20,44,2014,1610612755,76ers
10,6,21400589,14,17,5,42,1610612740,f,20,19,14,10,20,42,2014,1610612755,76ers
5,5,21400601,15,17,30,40,1610612765,f,16,16,13,10,20,46,2014,1610612755,76ers
4,5,21400612,22,19,15,54,1610612764,f,17,22,15,13,16,32,2014,1610612755,76ers
13,6,21400627,27,5,18,38,1610612752,f,19,22,12,18,8,34,2014,1610612755,76ers
6,5,21400641,19,15,24,36,1610612761,f,19,17,21,20,22,40,2014,1610612755,76ers
2,7,21400654,12,12,17,52,1610612763,f,19,20,9,20,16,32,2014,1610612755,76ers
9,11,21400671,20,8,17,46,1610612740,f,19,17,9,9,11,38,2014,1610612755,76ers
10,5,21400682,18,12,20,36,1610612765,f,19,16,19,16,18,40,2014,1610612755,76ers
9,4,21400696,14,5,15,38,1610612750,f,16,18,9,16,23,48,2014,1610612755,76ers
4,5,21400708,11,13,14,34,1610612737,f,26,16,17,7,18,30,2014,1610612755,76ers
7,6,21400718,9,14,24,30,1610612739,f,22,17,7,15,22,26,2014,1610612755,76ers
9,3,21400726,6,16,21,26,1610612743,f,22,29,8,26,17,24,2014,1610612755,76ers
3,4,21400750,10,9,20,40,1610612738,f,19,24,10,8,11,36,2014,1610612755,76ers
5,5,21400761,9,10,13,40,1610612766,f,22,20,5,25,21,26,2014,1610612755,76ers
4,5,21400775,5,17,35,40,1610612744,f,19,14,16,9,8,46,2014,1610612755,76ers
11,1,21400804,12,19,28,36,1610612754,f,20,23,26,18,22,42,2014,1610612755,76ers
5,2,21400825,21,11,23,50,1610612753,f,26,21,5,8,12,26,2014,1610612755,76ers
8,3,21400830,6,18,17,52,1610612748,f,18,20,13,13,16,40,2014,1610612755,76ers
3,5,21400847,14,11,37,48,1610612749,f,22,19,12,12,15,30,2014,1610612755,76ers
4,5,21400857,17,18,16,34,1610612764,f,20,25,10,14,15,22,2014,1610612755,76ers
6,9,21400881,16,11,20,36,1610612754,f,25,15,12,9,9,42,2014,1610612755,76ers
6,6,21400885,11,11,19,38,1610612761,f,18,16,21,15,12,54,2014,1610612755,76ers
8,9,21400904,16,37,22,48,1610612760,f,26,31,18,19,30,30,2014,1610612755,76ers
4,5,21400914,16,12,9,30,1610612762,f,29,20,16,12,19,38,2014,1610612755,76ers
3,9,21400927,6,19,13,28,1610612737,f,12,14,12,19,19,26,2014,1610612755,76ers
5,2,21400953,5,11,2,50,1610612741,f,15,16,22,19,11,46,2014,1610612755,76ers
9,4,21400968,21,25,18,56,1610612758,f,29,20,18,28,27,58,2014,1610612755,76ers
8,5,21400978,11,2,16,52,1610612751,f,25,16,24,18,17,46,2014,1610612755,76ers
4,3,21400992,4,10,19,44,1610612738,f,20,21,10,7,13,46,2014,1610612755,76ers
10,7,21401006,21,4,23,20,1610612765,f,21,18,18,12,22,40,2014,1610612755,76ers
7,8,21401021,10,14,11,28,1610612752,f,20,16,9,15,29,46,2014,1610612755,76ers
6,9,21401047,18,18,12,42,1610612747,f,21,21,20,9,8,36,2014,1610612755,76ers
11,9,21401058,25,20,23,48,1610612758,f,29,20,17,30,9,46,2014,1610612755,76ers
12,4,21401069,10,12,25,34,1610612743,f,22,22,17,12,13,38,2014,1610612755,76ers
1,2,21401075,7,18,13,38,1610612746,f,25,24,10,18,14,44,2014,1610612755,76ers
0,2,21401092,19,9,12,34,1610612739,f,21,12,17,15,14,42,2014,1610612755,76ers
1,10,21401102,13,15,18,42,1610612747,f,24,26,23,15,21,48,2014,1610612755,76ers
3,4,21401114,5,12,12,42,1610612764,f,20,20,11,20,25,48,2014,1610612755,76ers
14,5,21401137,22,10,22,36,1610612766,f,24,20,13,8,8,32,2014,1610612755,76ers
5,14,21401151,19,5,9,38,1610612752,f,23,18,25,2,23,48,2014,1610612755,76ers
1,8,21401162,10,12,16,54,1610612764,f,22,21,23,22,17,42,2014,1610612755,76ers
3,5,21401189,23,20,19,46,1610612741,f,29,20,14,10,9,34,2014,1610612755,76ers
6,7,21401204,12,21,47,64,1610612749,f,28,25,25,9,16,46,2014,1610612755,76ers
5,2,21401227,19,13,16,46,1610612748,f,21,17,19,8,20,58,2014,1610612755,76ers
6,7,21500005,16,26,34,52,1610612738,f,22,23,14,7,18,52,2015,1610612755,76ers
5,8,21500023,23,10,20,40,1610612762,f,22,22,9,7,9,24,2015,1610612755,76ers
5,9,21500046,7,28,17,54,1610612739,f,18,19,6,13,24,54,2015,1610612755,76ers
9,4,21500065,17,12,24,40,1610612749,f,23,19,19,18,11,50,2015,1610612755,76ers
4,0,21500078,13,20,16,40,1610612739,f,18,20,6,10,15,50,2015,1610612755,76ers
10,7,21500087,20,25,27,48,1610612753,f,20,23,9,16,13,46,2015,1610612755,76ers
7,7,21500115,18,25,16,58,1610612761,f,24,18,4,12,10,54,2015,1610612755,76ers
9,10,21500100,20,27,21,38,1610612741,f,13,19,13,14,16,50,2015,1610612755,76ers
7,13,21500134,17,24,17,48,1610612760,f,17,19,16,3,15,40,2015,1610612755,76ers
3,8,21500142,14,15,16,40,1610612759,f,21,9,10,4,14,36,2015,1610612755,76ers
4,2,21500152,2,19,28,24,1610612742,f,29,23,16,14,18,48,2015,1610612755,76ers
8,8,21500167,20,33,37,40,1610612754,f,17,17,12,12,10,50,2015,1610612755,76ers
6,10,21500178,6,6,27,40,1610612766,f,18,21,14,8,8,42,2015,1610612755,76ers
8,14,21500193,7,12,18,34,1610612748,f,30,19,21,5,23,32,2015,1610612755,76ers
6,7,21500206,12,6,14,42,1610612750,f,26,25,11,7,17,36,2015,1610612755,76ers
14,6,21500217,16,8,16,26,1610612738,f,21,12,8,17,15,38,2015,1610612755,76ers
5,6,21500232,15,17,19,38,1610612745,f,24,21,10,12,30,38,2015,1610612755,76ers
9,7,21500251,21,18,25,42,1610612763,f,29,18,5,19,28,34,2015,1610612755,76ers
8,2,21500263,15,2,17,34,1610612747,f,18,19,11,12,13,44,2015,1610612755,76ers
7,9,21500271,9,10,19,52,1610612752,f,19,17,8,8,28,32,2015,1610612755,76ers
8,4,21500289,24,14,22,44,1610612743,f,28,21,10,20,10,34,2015,1610612755,76ers
1,1,21500305,9,10,20,52,1610612759,f,25,17,10,6,7,32,2015,1610612755,76ers
6,1,21500329,18,8,13,38,1610612751,f,22,20,18,13,17,52,2015,1610612755,76ers
5,9,21500335,21,26,31,48,1610612765,f,16,21,7,11,18,50,2015,1610612755,76ers
9,9,21500355,6,14,28,34,1610612761,f,20,15,11,3,9,30,2015,1610612755,76ers
8,8,21500361,11,11,20,48,1610612741,f,17,15,13,5,13,40,2015,1610612755,76ers
2,7,21500376,6,14,30,58,1610612737,f,21,21,12,10,20,42,2015,1610612755,76ers
5,6,21500388,18,13,18,46,1610612752,f,22,19,12,14,17,56,2015,1610612755,76ers
2,6,21500405,5,31,28,46,1610612739,f,22,19,21,13,11,38,2015,1610612755,76ers
3,3,21500419,17,21,36,44,1610612763,f,21,23,10,11,20,46,2015,1610612755,76ers
7,12,21500430,8,23,36,62,1610612749,f,14,22,16,18,18,52,2015,1610612755,76ers
8,3,21500451,26,13,24,38,1610612756,f,26,26,15,7,16,32,2015,1610612755,76ers
9,9,21500467,17,11,19,24,1610612762,f,27,18,19,3,22,52,2015,1610612755,76ers
9,5,21500483,13,18,10,38,1610612758,f,28,26,12,19,28,50,2015,1610612755,76ers
10,6,21500494,7,29,14,40,1610612747,f,21,17,10,16,7,44,2015,1610612755,76ers
4,6,21500505,6,22,24,48,1610612746,f,21,17,10,24,22,54,2015,1610612755,76ers
10,4,21500512,12,10,20,50,1610612750,f,24,18,16,22,21,58,2015,1610612755,76ers
4,6,21500536,10,33,29,58,1610612737,f,17,23,18,15,24,54,2015,1610612755,76ers
5,7,21500554,10,10,15,52,1610612761,f,23,16,16,6,14,46,2015,1610612755,76ers
7,2,21500559,14,17,29,34,1610612739,f,18,16,12,11,11,44,2015,1610612755,76ers
5,2,21500587,17,13,21,50,1610612741,f,27,20,15,13,28,38,2015,1610612755,76ers
8,4,21500606,14,8,17,30,1610612757,f,25,22,7,22,11,50,2015,1610612755,76ers
7,5,21500615,17,4,12,46,1610612752,f,22,18,12,21,11,54,2015,1610612755,76ers
8,3,21500629,8,16,13,50,1610612753,f,19,14,1,18,16,44,2015,1610612755,76ers
6,2,21500656,26,25,25,50,1610612738,f,20,17,21,8,12,44,2015,1610612755,76ers
6,6,21500677,14,19,11,46,1610612756,f,23,30,7,21,28,50,2015,1610612755,76ers
7,2,21500686,27,16,24,54,1610612765,f,27,19,11,4,18,58,2015,1610612755,76ers
4,7,21500707,15,15,11,60,1610612744,f,8,18,11,21,20,48,2015,1610612755,76ers
10,7,21500736,20,26,29,62,1610612737,f,20,12,11,11,13,48,2015,1610612755,76ers
8,4,21500753,5,19,15,58,1610612764,f,18,15,16,4,10,42,2015,1610612755,76ers
8,5,21500764,12,13,17,40,1610612751,f,21,17,13,14,23,54,2015,1610612755,76ers
5,4,21500777,9,17,23,38,1610612746,f,31,22,13,18,13,44,2015,1610612755,76ers
10,6,21500791,27,19,26,60,1610612758,f,21,16,20,16,11,46,2015,1610612755,76ers
4,4,21500811,9,23,18,50,1610612740,f,27,22,2,8,22,52,2015,1610612755,76ers
4,3,21500830,20,18,24,38,1610612742,f,31,19,11,14,16,44,2015,1610612755,76ers
4,2,21500840,15,20,28,42,1610612753,f,29,22,8,14,13,54,2015,1610612755,76ers
4,1,21500847,21,16,22,42,1610612765,f,24,19,11,2,9,38,2015,1610612755,76ers
5,8,21500862,9,29,15,48,1610612764,f,19,19,2,16,12,44,2015,1610612755,76ers
7,6,21500881,10,16,31,52,1610612753,f,21,27,8,14,21,58,2015,1610612755,76ers
4,6,21500885,22,19,17,58,1610612764,f,27,17,5,15,22,54,2015,1610612755,76ers
5,7,21500898,14,9,19,40,1610612766,f,24,21,7,17,10,28,2015,1610612755,76ers
5,5,21500914,22,13,10,50,1610612748,f,27,19,18,22,24,36,2015,1610612755,76ers
7,10,21500935,14,9,9,40,1610612748,f,21,18,17,3,15,40,2015,1610612755,76ers
5,5,21500951,21,26,26,46,1610612745,f,28,24,23,14,18,36,2015,1610612755,76ers
6,4,21500964,10,12,24,34,1610612751,f,20,14,14,10,11,48,2015,1610612755,76ers
2,3,21500976,16,23,16,64,1610612765,f,16,20,8,18,22,40,2015,1610612755,76ers
4,3,21500999,27,24,25,60,1610612751,f,21,20,14,9,23,52,2015,1610612755,76ers
3,1,21501013,8,20,13,34,1610612764,f,20,17,14,23,30,44,2015,1610612755,76ers
5,8,21501021,21,19,8,58,1610612760,f,17,24,13,16,28,36,2015,1610612755,76ers
7,3,21501039,17,19,10,54,1610612738,f,19,24,11,14,9,46,2015,1610612755,76ers
4,5,21501045,12,10,15,36,1610612754,f,17,20,8,2,12,36,2015,1610612755,76ers
4,9,21501064,8,13,15,42,1610612743,f,27,19,9,10,15,28,2015,1610612755,76ers
6,5,21501091,14,6,16,42,1610612757,f,22,21,11,7,13,36,2015,1610612755,76ers
3,4,21501094,17,18,9,44,1610612744,f,20,15,12,11,18,46,2015,1610612755,76ers
5,6,21501109,19,11,17,48,1610612766,f,18,7,15,5,13,22,2015,1610612755,76ers
7,6,21501128,9,25,14,54,1610612766,f,20,14,10,11,4,34,2015,1610612755,76ers
1,4,21501138,10,18,23,52,1610612754,f,22,24,11,3,11,24,2015,1610612755,76ers
6,1,21501154,20,2,11,36,1610612740,f,15,16,13,16,19,40,2015,1610612755,76ers
5,8,21501180,14,6,13,38,1610612752,f,20,23,11,19,12,30,2015,1610612755,76ers
6,8,21501197,9,19,15,56,1610612749,f,19,19,10,14,24,50,2015,1610612755,76ers
6,5,21501214,24,15,20,52,1610612761,f,18,20,6,2,18,36,2015,1610612755,76ers
7,8,21501222,18,9,18,38,1610612741,f,24,13,7,14,25,32,2015,1610612755,76ers
4,6,21000006,2,20,24,38,1610612748,f,22,18,11,22,20,40,2010,1610612755,76ers
6,8,21000021,11,8,8,40,1610612737,f,21,26,14,29,22,42,2010,1610612755,76ers
11,6,21000034,17,18,20,46,1610612754,f,26,16,12,15,21,40,2010,1610612755,76ers
3,2,21000048,5,19,34,36,1610612764,f,30,24,5,17,24,50,2010,1610612755,76ers
8,5,21000057,14,10,10,34,1610612754,f,18,19,11,24,13,46,2010,1610612755,76ers
7,1,21000070,24,17,16,54,1610612739,f,32,17,14,21,26,56,2010,1610612755,76ers
3,6,21000089,10,24,23,46,1610612752,f,23,25,9,6,23,36,2010,1610612755,76ers
1,7,21000115,10,21,21,42,1610612760,f,25,22,16,19,18,44,2010,1610612755,76ers
3,4,21000126,20,13,13,38,1610612742,f,22,20,16,7,9,52,2010,1610612755,76ers
6,5,21000138,11,36,16,52,1610612759,f,21,19,14,17,15,38,2010,1610612755,76ers
5,3,21000151,8,20,19,42,1610612739,f,21,18,10,12,6,34,2010,1610612755,76ers
3,5,21000159,6,8,8,38,1610612761,f,24,21,13,23,19,56,2010,1610612755,76ers
4,7,21000172,12,13,12,26,1610612749,f,30,24,12,23,23,34,2010,1610612755,76ers
6,7,21000205,23,16,16,46,1610612764,f,21,21,22,24,18,46,2010,1610612755,76ers
5,5,21000211,13,12,18,42,1610612761,f,20,16,6,16,18,42,2010,1610612755,76ers
1,3,21000226,10,11,18,30,1610612748,f,22,16,12,16,16,30,2010,1610612755,76ers
5,5,21000237,10,10,4,38,1610612751,f,15,18,9,17,5,44,2010,1610612755,76ers
2,3,21000256,13,7,17,40,1610612757,f,18,17,8,13,20,36,2010,1610612755,76ers
2,3,21000278,8,14,14,34,1610612737,f,22,15,9,14,15,44,2010,1610612755,76ers
6,2,21000289,16,8,12,42,1610612766,f,26,18,16,27,25,36,2010,1610612755,76ers
5,3,21000311,4,18,13,36,1610612739,f,14,22,16,24,16,44,2010,1610612755,76ers
3,6,21000327,4,20,12,44,1610612738,f,17,21,14,22,13,40,2010,1610612755,76ers
4,2,21000350,6,6,9,20,1610612740,f,20,19,8,12,16,32,2010,1610612755,76ers
4,5,21000361,17,11,15,34,1610612751,f,20,18,10,6,13,28,2010,1610612755,76ers
9,4,21000369,19,8,4,52,1610612746,f,17,18,19,21,23,48,2010,1610612755,76ers
6,2,21000383,12,13,9,54,1610612747,f,22,17,8,24,24,40,2010,1610612755,76ers
6,3,21000392,22,11,14,48,1610612753,f,20,23,8,15,18,36,2010,1610612755,76ers
2,9,21000417,8,28,31,52,1610612741,f,14,16,18,9,11,26,2010,1610612755,76ers
5,4,21000424,9,14,12,34,1610612738,f,18,23,4,7,12,18,2010,1610612755,76ers
6,5,21000444,10,5,2,32,1610612743,f,19,22,16,14,18,48,2010,1610612755,76ers
3,6,21000454,12,13,25,22,1610612744,f,15,17,12,15,6,46,2010,1610612755,76ers
2,6,21000470,12,14,12,40,1610612756,f,16,22,18,20,12,44,2010,1610612755,76ers
2,4,21000483,17,3,16,50,1610612747,f,16,15,10,18,19,34,2010,1610612755,76ers
1,9,21000502,9,10,11,34,1610612740,f,17,19,12,7,8,30,2010,1610612755,76ers
1,2,21000515,5,19,16,44,1610612764,f,17,27,10,13,20,46,2010,1610612755,76ers
3,4,21000526,13,16,20,46,1610612741,f,18,22,11,6,19,32,2010,1610612755,76ers
0,6,21000539,14,12,15,42,1610612765,f,26,23,8,14,17,34,2010,1610612755,76ers
0,5,21000555,17,11,9,50,1610612754,f,18,21,10,24,18,36,2010,1610612755,76ers
3,7,21000577,17,7,22,26,1610612749,f,20,21,6,6,7,26,2010,1610612755,76ers
7,4,21000601,14,10,11,44,1610612766,f,18,20,11,18,18,36,2010,1610612755,76ers
2,4,21000615,3,10,15,44,1610612753,f,27,24,8,15,16,44,2010,1610612755,76ers
4,3,21000626,17,7,6,48,1610612766,f,21,17,20,13,10,46,2010,1610612755,76ers
3,4,21000644,10,19,19,40,1610612762,f,16,20,21,10,19,40,2010,1610612755,76ers
3,1,21000655,9,13,20,50,1610612756,f,14,14,6,23,30,46,2010,1610612755,76ers
3,7,21000670,6,22,16,30,1610612761,f,17,15,18,30,14,56,2010,1610612755,76ers
6,9,21000682,20,10,25,46,1610612763,f,24,15,10,15,22,26,2010,1610612755,76ers
5,0,21000704,13,3,11,22,1610612743,f,21,15,13,22,16,50,2010,1610612755,76ers
4,6,21000721,9,8,8,54,1610612751,f,16,15,20,35,16,48,2010,1610612755,76ers
9,5,21000735,12,15,14,38,1610612752,f,19,16,14,26,18,44,2010,1610612755,76ers
4,7,21000756,17,8,19,38,1610612752,f,13,19,6,16,18,46,2010,1610612755,76ers
5,5,21000766,16,20,7,48,1610612737,f,14,25,15,27,16,50,2010,1610612755,76ers
3,4,21000776,12,17,14,36,1610612753,f,21,16,17,12,14,40,2010,1610612755,76ers
3,3,21000789,4,5,8,38,1610612759,f,16,14,6,21,12,30,2010,1610612755,76ers
3,3,21000799,15,5,10,44,1610612750,f,21,18,8,24,12,40,2010,1610612755,76ers
7,6,21000820,14,18,28,58,1610612763,f,15,20,18,10,11,48,2010,1610612755,76ers
3,2,21000832,13,18,12,48,1610612745,f,14,15,15,22,8,50,2010,1610612755,76ers
7,3,21000850,8,17,11,46,1610612764,f,21,23,16,17,15,44,2010,1610612755,76ers
8,2,21000863,12,8,24,48,1610612765,f,18,16,19,31,17,68,2010,1610612755,76ers
8,4,21000881,14,12,12,40,1610612739,f,27,17,8,12,18,44,2010,1610612755,76ers
0,2,21000896,9,15,11,40,1610612742,f,22,16,7,20,16,28,2010,1610612755,76ers
8,5,21000916,20,6,17,56,1610612750,f,10,20,9,18,22,46,2010,1610612755,76ers
3,6,21000935,12,17,19,60,1610612744,f,17,26,14,32,23,72,2010,1610612755,76ers
4,4,21000949,13,5,10,40,1610612754,f,26,22,16,15,17,60,2010,1610612755,76ers
4,5,21000955,23,18,16,52,1610612760,f,17,19,11,20,19,36,2010,1610612755,76ers
5,5,21000969,6,5,4,36,1610612738,f,10,16,7,15,12,34,2010,1610612755,76ers
2,6,21000980,8,11,28,32,1610612749,f,17,15,7,5,14,24,2010,1610612755,76ers
5,3,21000997,14,13,12,44,1610612762,f,21,17,8,13,15,38,2010,1610612755,76ers
7,8,21001013,11,15,15,40,1610612746,f,26,19,13,20,18,38,2010,1610612755,76ers
5,2,21001027,8,8,7,36,1610612758,f,19,15,15,18,27,42,2010,1610612755,76ers
1,1,21001034,13,8,10,30,1610612757,f,22,11,12,12,17,36,2010,1610612755,76ers
4,1,21001056,20,19,13,36,1610612737,f,10,17,12,11,9,42,2010,1610612755,76ers
2,6,21001072,20,20,23,60,1610612748,f,24,17,8,26,16,50,2010,1610612755,76ers
10,3,21001087,13,17,15,36,1610612758,f,24,30,14,27,28,40,2010,1610612755,76ers
9,11,21001098,16,14,12,46,1610612741,f,18,18,14,18,14,40,2010,1610612755,76ers
4,3,21001108,8,20,15,36,1610612745,f,17,12,10,14,19,40,2010,1610612755,76ers
4,2,21001122,14,13,12,40,1610612751,f,15,17,11,20,14,46,2010,1610612755,76ers
3,4,21001135,4,6,20,36,1610612749,f,17,17,10,13,15,38,2010,1610612755,76ers
3,8,21001154,10,13,12,46,1610612738,f,15,16,14,9,7,46,2010,1610612755,76ers
5,9,21001165,13,7,12,26,1610612752,f,15,19,21,15,8,36,2010,1610612755,76ers
5,5,21001178,12,15,13,34,1610612761,f,18,25,6,21,23,50,2010,1610612755,76ers
3,5,21001204,18,12,14,38,1610612753,f,14,13,15,12,11,38,2010,1610612755,76ers
6,5,21001220,7,27,14,38,1610612765,f,22,17,13,31,18,40,2010,1610612755,76ers
7,6,21100016,12,15,28,38,1610612757,f,25,19,11,12,15,38,2011,1610612755,76ers
2,3,21100031,8,6,8,36,1610612756,f,19,17,13,20,19,50,2011,1610612755,76ers
3,9,21100048,17,16,10,38,1610612762,f,22,23,13,20,16,42,2011,1610612755,76ers
6,2,21100056,15,8,15,42,1610612744,f,17,22,13,19,24,36,2011,1610612755,76ers
7,5,21100088,13,11,10,44,1610612740,f,19,18,14,13,13,40,2011,1610612755,76ers
8,3,21100099,13,13,14,46,1610612765,f,12,17,18,24,27,46,2011,1610612755,76ers
8,5,21100114,16,6,7,28,1610612761,f,10,20,16,14,18,34,2011,1610612755,76ers
5,2,21100127,15,7,12,40,1610612754,f,24,21,14,17,24,44,2011,1610612755,76ers
7,4,21100132,14,9,8,38,1610612758,f,15,13,8,16,21,52,2011,1610612755,76ers
4,3,21100145,6,4,19,22,1610612752,f,19,20,4,11,21,40,2011,1610612755,76ers
2,5,21100160,16,13,15,42,1610612764,f,15,16,13,32,36,44,2011,1610612755,76ers
6,8,21100170,20,20,6,48,1610612764,f,16,18,15,21,27,34,2011,1610612755,76ers
6,6,21100186,14,5,2,46,1610612749,f,15,15,11,6,16,32,2011,1610612755,76ers
4,3,21100202,10,14,17,56,1610612743,f,23,22,10,27,15,52,2011,1610612755,76ers
5,2,21100217,4,13,12,28,1610612737,f,8,17,12,21,17,42,2011,1610612755,76ers
5,10,21100229,14,12,14,42,1610612748,f,17,13,9,5,17,36,2011,1610612755,76ers
3,5,21100242,8,18,5,40,1610612764,f,19,17,9,17,12,30,2011,1610612755,76ers
2,3,21100257,12,5,11,30,1610612751,f,20,15,6,5,24,28,2011,1610612755,76ers
2,5,21100272,3,7,15,26,1610612766,f,19,14,14,8,19,36,2011,1610612755,76ers
6,3,21100285,9,8,7,38,1610612765,f,18,11,4,18,16,26,2011,1610612755,76ers
4,4,21100299,12,8,9,34,1610612753,f,17,20,12,6,17,16,2011,1610612755,76ers
4,5,21100315,8,4,10,28,1610612741,f,14,15,13,21,29,46,2011,1610612755,76ers
5,4,21100333,8,10,14,36,1610612748,f,17,12,7,18,10,40,2011,1610612755,76ers
2,7,21100343,10,4,8,38,1610612737,f,25,11,11,18,17,54,2011,1610612755,76ers
2,4,21100357,16,2,6,32,1610612747,f,13,17,7,11,20,24,2011,1610612755,76ers
7,5,21100374,11,8,12,54,1610612759,f,20,14,17,18,8,38,2011,1610612755,76ers
2,1,21100389,13,10,12,42,1610612746,f,15,23,14,6,7,24,2011,1610612755,76ers
5,3,21100402,17,6,8,44,1610612739,f,16,19,12,8,12,40,2011,1610612755,76ers
6,6,21100414,13,11,13,28,1610612766,f,25,18,19,12,14,42,2011,1610612755,76ers
2,2,21100430,8,9,13,30,1610612753,f,18,14,8,11,11,28,2011,1610612755,76ers
4,4,21100446,12,12,7,28,1610612742,f,18,15,18,12,18,36,2011,1610612755,76ers
6,6,21100467,16,11,11,36,1610612750,f,21,12,21,16,17,46,2011,1610612755,76ers
11,11,21100484,9,14,24,40,1610612763,f,18,14,9,16,19,38,2011,1610612755,76ers
5,2,21100494,10,4,14,38,1610612745,f,18,21,12,14,17,46,2011,1610612755,76ers
8,0,21100505,13,10,12,40,1610612765,f,19,11,9,30,24,42,2011,1610612755,76ers
3,4,21100512,18,13,8,30,1610612760,f,23,9,17,15,17,46,2011,1610612755,76ers
4,5,21100532,11,6,8,26,1610612744,f,11,12,14,9,10,34,2011,1610612755,76ers
4,6,21100550,13,12,5,44,1610612741,f,15,18,14,18,9,36,2011,1610612755,76ers
7,6,21100558,21,21,19,32,1610612749,f,17,19,17,6,17,46,2011,1610612755,76ers
4,8,21100570,6,10,11,30,1610612738,f,13,14,16,26,13,44,2011,1610612755,76ers
5,7,21100584,15,14,12,52,1610612762,f,15,20,17,25,10,46,2011,1610612755,76ers
5,4,21100603,15,13,10,42,1610612752,f,21,19,13,17,17,46,2011,1610612755,76ers
6,6,21100626,14,9,19,36,1610612754,f,21,8,7,9,7,32,2011,1610612755,76ers
8,7,21100643,8,12,8,34,1610612748,f,17,11,19,23,10,38,2011,1610612755,76ers
1,8,21100658,12,5,11,22,1610612741,f,20,11,14,19,17,40,2011,1610612755,76ers
6,7,21100670,11,15,13,26,1610612766,f,21,10,24,14,8,50,2011,1610612755,76ers
10,4,21100684,15,7,16,32,1610612752,f,22,24,5,13,15,20,2011,1610612755,76ers
4,6,21100705,4,3,6,24,1610612738,f,13,15,14,18,20,46,2011,1610612755,76ers
4,6,21100723,8,15,27,54,1610612759,f,16,16,6,20,18,46,2011,1610612755,76ers
6,4,21100736,8,9,3,24,1610612739,f,22,15,10,22,19,54,2011,1610612755,76ers
3,7,21100758,20,11,14,48,1610612764,f,11,16,11,12,16,30,2011,1610612755,76ers
4,2,21100771,9,12,9,38,1610612737,f,16,19,14,6,11,30,2011,1610612755,76ers
5,6,21100794,14,11,16,42,1610612748,f,21,15,17,14,16,46,2011,1610612755,76ers
8,0,21100799,11,2,11,28,1610612761,f,14,12,8,8,12,28,2011,1610612755,76ers
8,3,21100828,11,10,7,26,1610612753,f,21,18,11,19,15,30,2011,1610612755,76ers
4,5,21100836,0,14,8,30,1610612738,f,17,16,5,14,22,34,2011,1610612755,76ers
8,4,21100855,12,17,14,40,1610612751,f,21,19,23,25,8,48,2011,1610612755,76ers
8,5,21100858,10,3,8,20,1610612761,f,14,15,6,11,13,58,2011,1610612755,76ers
7,4,21100875,6,18,20,30,1610612751,f,18,21,10,24,12,32,2011,1610612755,76ers
4,5,21100904,14,11,10,42,1610612753,f,10,14,11,12,14,40,2011,1610612755,76ers
4,6,21100913,11,10,16,38,1610612754,f,19,22,14,18,9,36,2011,1610612755,76ers
3,3,21100920,6,4,9,44,1610612739,f,20,9,11,6,18,36,2011,1610612755,76ers
11,4,21100944,23,16,14,48,1610612754,f,25,25,10,14,13,32,2011,1610612755,76ers
8,2,21100962,10,4,5,26,1610612751,f,16,16,12,14,17,44,2011,1610612755,76ers
6,11,21100975,6,17,11,36,1610612749,f,9,14,15,11,21,36,2011,1610612755,76ers
1,5,21100978,16,14,9,40,1610612765,f,12,14,16,10,16,40,2011,1610612755,76ers
