,cfga,cfgm,dfga,dfgm,dist,drbc,ftast,game_id,opponent_id,orbc,pass,period,sast,season,spd,tchs,team_id,ufga,ufgm,team
8233,33,16,18,15,9.99,64,1,21700250,1610612737,30,127,f,5,2017,0,127,1610612759,52,22,Spurs
8234,30,14,25,17,9.99,47,1,21700262,1610612740,27,127,f,4,2017,0,127,1610612759,52,17,Spurs
8235,35,19,25,13,9.99,63,4,21700277,1610612766,20,127,f,4,2017,0,127,1610612759,45,20,Spurs
8236,35,19,25,13,9.99,63,4,21700277,1610612766,20,127,f,4,2017,0,127,1610612759,45,20,Spurs
8237,32,18,27,16,9.99,53,2,21700295,1610612742,11,127,f,6,2017,0,127,1610612759,50,25,Spurs
8238,0,0,0,0,0.0,0,0,21700311,1610612763,0,0,f,0,2017,0,0,1610612759,0,0,Spurs
8239,30,12,22,11,9.99,53,2,21700323,1610612763,23,127,f,1,2017,0,127,1610612759,40,19,Spurs
8240,27,13,33,17,9.99,71,1,21700337,1610612760,20,127,f,2,2017,0,127,1610612759,49,18,Spurs
8241,38,16,18,11,9.99,67,3,21700348,1610612765,23,127,f,6,2017,0,127,1610612759,44,19,Spurs
8242,37,20,23,11,9.99,40,1,21700361,1610612748,30,127,f,5,2017,0,127,1610612759,50,26,Spurs
8243,31,20,20,14,9.99,54,1,21700374,1610612738,21,127,f,2,2017,0,127,1610612759,50,18,Spurs
8244,31,20,20,14,9.99,54,1,21700374,1610612738,21,127,f,2,2017,0,127,1610612759,50,18,Spurs
8245,47,25,22,15,9.99,57,2,21700383,1610612756,36,127,f,3,2017,0,127,1610612759,40,15,Spurs
8246,44,21,28,14,9.99,74,0,21700402,1610612742,24,127,f,2,2017,0,127,1610612759,43,14,Spurs
8247,47,20,28,11,9.99,55,5,21400008,1610612737,29,127,f,9,2014,0,127,1610612761,43,17,Raptors
8248,52,23,27,17,9.99,51,2,21400029,1610612753,27,127,f,3,2014,0,127,1610612761,31,10,Raptors
8249,54,30,17,13,9.99,36,1,21400040,1610612748,22,127,f,2,2014,0,127,1610612761,25,7,Raptors
8250,42,18,19,15,9.99,46,5,21400052,1610612760,25,127,f,7,2014,0,127,1610612761,39,14,Raptors
8251,50,22,37,23,9.99,42,0,21400059,1610612738,17,127,f,7,2014,0,127,1610612761,37,20,Raptors
8252,52,25,25,13,9.99,60,3,21400077,1610612764,18,127,f,4,2014,0,127,1610612761,28,10,Raptors
8253,43,24,38,15,9.99,58,3,21400093,1610612755,6,127,f,6,2014,0,127,1610612761,33,19,Raptors
8254,51,23,26,10,9.99,58,3,21400103,1610612753,21,127,f,3,2014,0,127,1610612761,26,12,Raptors
8255,58,26,40,24,9.99,46,1,21400119,1610612741,29,127,f,2,2014,0,127,1610612761,31,9,Raptors
8256,52,28,42,25,9.99,49,2,21400134,1610612762,20,127,f,3,2014,0,127,1610612761,32,15,Raptors
8257,51,23,51,27,9.99,59,1,21400166,1610612763,16,127,f,7,2014,0,127,1610612761,32,15,Raptors
8258,50,25,31,14,9.99,59,3,21400175,1610612749,22,127,f,6,2014,0,127,1610612761,36,20,Raptors
8259,38,16,38,16,9.99,47,1,21400186,1610612739,22,127,f,7,2014,0,127,1610612761,42,16,Raptors
8260,56,28,27,15,9.99,52,5,21400201,1610612756,20,127,f,5,2014,0,127,1610612761,26,9,Raptors
8261,49,25,26,12,9.99,41,0,21400215,1610612737,16,127,f,6,2014,0,127,1610612761,33,17,Raptors
8262,56,21,24,10,9.99,57,0,21400227,1610612742,29,127,f,3,2014,0,127,1610612761,35,17,Raptors
8263,59,29,32,13,9.99,67,3,21400248,1610612747,26,127,f,7,2014,0,127,1610612761,45,16,Raptors
8264,53,27,34,17,9.99,37,2,21400261,1610612758,23,127,f,5,2014,0,127,1610612761,35,17,Raptors
8265,44,23,39,25,9.99,51,5,21400271,1610612762,15,127,f,4,2014,0,127,1610612761,35,22,Raptors
8266,48,18,55,28,9.99,45,2,21400281,1610612739,29,127,f,8,2014,0,127,1610612761,38,17,Raptors
8267,45,24,43,22,9.99,60,3,21400304,1610612743,14,127,f,5,2014,0,127,1610612761,36,17,Raptors
8268,56,29,32,17,9.99,42,0,21400308,1610612739,18,127,f,4,2014,0,127,1610612761,26,13,Raptors
8269,55,26,29,14,9.99,54,2,21400333,1610612754,22,127,f,3,2014,0,127,1610612761,36,12,Raptors
8270,41,17,24,9,9.99,52,2,21400353,1610612752,15,127,f,6,2014,0,127,1610612761,37,19,Raptors
8271,51,22,32,15,9.99,44,1,21400359,1610612753,22,127,f,7,2014,0,127,1610612761,32,15,Raptors
8272,56,31,27,11,9.99,53,3,21400374,1610612751,23,127,f,3,2014,0,127,1610612761,24,10,Raptors
8273,59,28,39,16,9.99,67,8,21400387,1610612765,18,127,f,5,2014,0,127,1610612761,29,14,Raptors
8274,57,27,24,17,9.99,45,5,21400400,1610612752,28,127,f,6,2014,0,127,1610612761,29,15,Raptors
8275,62,29,51,22,9.99,43,4,21400410,1610612741,27,127,f,1,2014,0,127,1610612761,38,15,Raptors
8276,47,23,27,9,9.99,53,1,21400443,1610612746,26,127,f,3,2014,0,127,1610612761,39,18,Raptors
8277,48,24,40,23,9.99,59,4,21400457,1610612743,20,127,f,3,2014,0,127,1610612761,40,19,Raptors
8278,69,32,26,16,9.99,56,0,21400473,1610612757,30,127,f,4,2014,0,127,1610612761,30,8,Raptors
8279,54,27,27,17,9.99,40,3,21400493,1610612744,32,127,f,5,2014,0,127,1610612761,32,13,Raptors
8280,47,22,38,21,9.99,54,5,21400507,1610612756,25,127,f,5,2014,0,127,1610612761,36,16,Raptors
8281,55,24,30,12,9.99,47,2,21400535,1610612766,16,127,f,2,2014,0,127,1610612761,28,9,Raptors
8282,54,24,45,21,9.99,50,2,21400553,1610612738,27,127,f,6,2014,0,127,1610612761,37,17,Raptors
8283,55,32,60,23,9.99,64,1,21400565,1610612765,19,127,f,5,2014,0,127,1610612761,32,15,Raptors
8284,44,22,37,19,9.99,66,6,21400578,1610612755,20,127,f,8,2014,0,127,1610612761,38,16,Raptors
8285,47,20,17,12,9.99,26,0,21400592,1610612737,22,127,f,3,2014,0,127,1610612761,35,15,Raptors
8286,39,16,43,25,9.99,50,1,21400608,1610612740,14,127,f,1,2014,0,127,1610612761,33,15,Raptors
8287,55,27,24,11,9.99,56,1,21400619,1610612749,34,127,f,5,2014,0,127,1610612761,35,9,Raptors
8288,46,16,36,15,9.99,49,2,21400630,1610612763,40,127,f,6,2014,0,127,1610612761,39,11,Raptors
8289,39,17,36,24,9.99,59,3,21400641,1610612755,21,127,f,7,2014,0,127,1610612761,41,16,Raptors
8290,50,30,41,19,9.99,47,1,21400664,1610612765,10,127,f,4,2014,0,127,1610612761,31,13,Raptors
8291,42,21,26,10,9.99,56,0,21400675,1610612754,13,127,f,5,2014,0,127,1610612761,31,13,Raptors
8292,49,20,21,13,9.99,35,1,21400684,1610612758,19,127,f,5,2014,0,127,1610612761,35,23,Raptors
8293,55,30,40,22,9.99,69,3,21400699,1610612751,22,127,f,2,2014,0,127,1610612761,37,17,Raptors
8294,56,28,29,16,9.99,42,0,21400707,1610612764,12,127,f,5,2014,0,127,1610612761,32,16,Raptors
8295,50,20,18,8,9.99,42,1,21400721,1610612749,24,127,f,4,2014,0,127,1610612761,28,5,Raptors
8296,43,21,33,14,9.99,48,2,21400734,1610612751,19,127,f,3,2014,0,127,1610612761,36,14,Raptors
8297,37,17,23,14,9.99,46,3,21400752,1610612746,14,127,f,5,2014,0,127,1610612761,38,23,Raptors
8298,55,23,38,15,9.99,72,1,21400772,1610612759,17,127,f,3,2014,0,127,1610612761,19,9,Raptors
8299,38,15,35,16,9.99,48,5,21400791,1610612764,22,127,f,5,2014,0,127,1610612761,38,16,Raptors
8300,56,19,31,11,9.99,62,1,21400805,1610612737,36,127,f,4,2014,0,127,1610612761,40,24,Raptors
8301,48,18,45,22,9.99,47,2,21400819,1610612745,24,127,f,1,2014,0,127,1610612761,29,7,Raptors
8302,56,26,33,18,9.99,44,2,21400833,1610612740,33,127,f,2,2014,0,127,1610612761,28,9,Raptors
8303,48,20,22,9,9.99,50,1,21400841,1610612742,25,127,f,3,2014,0,127,1610612761,36,18,Raptors
8304,51,25,16,7,9.99,49,1,21400861,1610612744,25,127,f,4,2014,0,127,1610612761,26,6,Raptors
8305,39,18,22,10,9.99,43,2,21400872,1610612752,21,127,f,2,2014,0,127,1610612761,42,16,Raptors
8306,32,19,45,29,9.99,37,1,21400885,1610612755,22,127,f,7,2014,0,127,1610612761,48,22,Raptors
8307,50,27,21,13,9.99,45,2,21400900,1610612739,11,127,f,2,2014,0,127,1610612761,29,16,Raptors
8308,62,24,35,20,9.99,42,0,21400911,1610612766,18,127,f,9,2014,0,127,1610612761,29,13,Raptors
8309,52,21,34,23,9.99,35,1,21400936,1610612760,29,127,f,10,2014,0,127,1610612761,46,21,Raptors
8310,58,26,38,20,9.99,50,2,21400949,1610612759,35,127,f,7,2014,0,127,1610612761,39,17,Raptors
8311,43,21,38,21,9.99,51,3,21400970,1610612748,20,127,f,6,2014,0,127,1610612761,36,13,Raptors
8312,43,20,24,19,9.99,42,2,21400987,1610612757,17,127,f,7,2014,0,127,1610612761,35,17,Raptors
8313,52,23,29,14,9.99,59,5,21400990,1610612754,17,127,f,2,2014,0,127,1610612761,30,16,Raptors
8314,42,18,30,20,9.99,50,1,21401008,1610612750,14,127,f,6,2014,0,127,1610612761,37,17,Raptors
8315,50,18,26,17,9.99,38,1,21401025,1610612741,29,127,f,7,2014,0,127,1610612761,29,12,Raptors
8316,53,31,28,9,9.99,54,1,21401041,1610612752,22,127,f,5,2014,0,127,1610612761,22,8,Raptors
8317,46,25,50,22,9.99,55,4,21401054,1610612765,17,127,f,8,2014,0,127,1610612761,29,10,Raptors
8318,53,25,14,10,9.99,30,0,21401065,1610612741,15,127,f,6,2014,0,127,1610612761,30,14,Raptors
8319,49,22,32,14,9.99,54,1,21401080,1610612747,18,127,f,7,2014,0,127,1610612761,26,14,Raptors
8320,48,21,31,13,9.99,52,2,21401104,1610612745,23,127,f,5,2014,0,127,1610612761,30,14,Raptors
8321,43,27,21,10,9.99,38,4,21401119,1610612750,13,127,f,12,2014,0,127,1610612761,33,15,Raptors
8322,48,25,47,25,9.99,51,2,21401130,1610612751,18,127,f,8,2014,0,127,1610612761,34,17,Raptors
8323,55,28,19,10,9.99,54,2,21401140,1610612738,20,127,f,3,2014,0,127,1610612761,28,12,Raptors
8324,46,22,25,10,9.99,53,2,21401160,1610612766,9,127,f,8,2014,0,127,1610612761,31,11,Raptors
8325,59,24,44,29,9.99,56,1,21401175,1610612753,26,127,f,7,2014,0,127,1610612761,35,15,Raptors
8326,56,21,41,28,9.99,58,2,21401188,1610612748,32,127,f,3,2014,0,127,1610612761,27,14,Raptors
8327,53,24,45,21,9.99,52,1,21401214,1610612738,12,127,f,3,2014,0,127,1610612761,27,11,Raptors
8328,47,24,12,7,9.99,41,0,21401228,1610612766,9,127,f,6,2014,0,127,1610612761,30,14,Raptors
8329,63,25,34,24,9.99,68,1,41400131,1610612764,26,127,f,6,2014,0,127,1610612761,29,10,Raptors
8330,52,22,30,19,9.99,37,0,41400132,1610612764,14,127,f,3,2014,0,127,1610612761,28,17,Raptors
8331,69,21,28,18,9.99,46,3,41400133,1610612764,28,127,f,5,2014,0,127,1610612761,30,16,Raptors
8332,59,27,18,12,9.99,46,1,41400134,1610612764,15,127,f,3,2014,0,127,1610612761,23,9,Raptors
8333,60,27,0,0,9.99,55,1,21500009,1610612754,31,127,f,4,2015,0,127,1610612761,20,9,Raptors
8334,41,20,0,0,9.99,69,0,21500024,1610612738,28,127,f,4,2015,0,127,1610612761,41,16,Raptors
8335,55,25,33,20,9.99,48,2,21500042,1610612749,33,127,f,5,2015,0,127,1610612761,35,16,Raptors
8336,55,27,28,14,9.99,78,3,21500057,1610612742,25,127,f,3,2015,0,127,1610612761,27,10,Raptors
8337,55,22,39,19,9.99,62,5,21500066,1610612760,27,127,f,2,2015,0,127,1610612761,24,11,Raptors
8338,52,21,28,13,9.99,43,0,21500075,1610612753,34,127,f,7,2015,0,127,1610612761,34,9,Raptors
8339,41,17,43,25,9.99,64,0,21500096,1610612748,26,127,f,7,2015,0,127,1610612761,30,11,Raptors
8340,59,27,26,17,9.99,75,3,21500109,1610612752,35,127,f,4,2015,0,127,1610612761,25,10,Raptors
8341,57,28,52,23,9.99,83,4,21500115,1610612755,35,127,f,6,2015,0,127,1610612761,32,15,Raptors
8342,47,17,26,13,9.99,69,2,21500131,1610612740,25,127,f,4,2015,0,127,1610612761,30,17,Raptors
8343,48,19,34,21,9.99,49,2,21500150,1610612758,23,127,f,5,2015,0,127,1610612761,39,19,Raptors
8344,42,21,0,0,9.99,50,2,21500164,1610612744,29,127,f,6,2015,0,127,1610612761,37,16,Raptors
8345,47,21,24,14,9.99,52,0,21500173,1610612762,25,127,f,2,2015,0,127,1610612761,33,13,Raptors
8346,43,19,17,7,9.99,50,2,21500188,1610612747,29,127,f,8,2015,0,127,1610612761,35,15,Raptors
8347,48,17,10,4,9.99,59,0,21500196,1610612746,32,127,f,3,2015,0,127,1610612761,30,12,Raptors
8348,44,26,30,13,9.99,60,1,21500219,1610612739,11,127,f,3,2015,0,127,1610612761,35,14,Raptors
8349,43,19,31,15,9.99,78,2,21500239,1610612764,21,127,f,1,2015,0,127,1610612761,29,12,Raptors
8350,55,21,33,17,9.99,64,1,21500250,1610612756,26,127,f,4,2015,0,127,1610612761,31,17,Raptors
8351,53,27,32,18,9.99,66,0,21500272,1610612737,15,127,f,1,2015,0,127,1610612761,26,9,Raptors
8352,57,26,27,12,9.99,46,2,21500278,1610612743,20,127,f,8,2015,0,127,1610612761,35,13,Raptors
8353,51,22,13,5,9.99,49,2,21500290,1610612744,32,127,f,8,2015,0,127,1610612761,40,18,Raptors
8354,33,16,39,18,9.99,62,3,21500308,1610612747,14,127,f,7,2015,0,127,1610612761,41,18,Raptors
8355,37,22,25,16,9.99,51,2,21500323,1610612759,7,127,f,3,2015,0,127,1610612761,27,15,Raptors
8356,44,24,38,19,9.99,61,0,21500337,1610612749,15,127,f,8,2015,0,127,1610612761,26,10,Raptors
8357,48,22,35,13,9.99,62,2,21500355,1610612755,28,127,f,6,2015,0,127,1610612761,30,10,Raptors
8358,43,17,22,13,9.99,50,1,21500357,1610612754,31,127,f,0,2015,0,127,1610612761,36,12,Raptors
8359,66,23,35,19,9.99,56,2,21500383,1610612766,26,127,f,6,2015,0,127,1610612761,31,12,Raptors
8360,52,27,29,20,9.99,50,1,21500390,1610612748,13,127,f,6,2015,0,127,1610612761,28,14,Raptors
8361,57,19,25,11,9.99,56,2,21500408,1610612758,36,127,f,7,2015,0,127,1610612761,37,16,Raptors
8362,33,17,27,14,9.99,63,0,21500421,1610612742,22,127,f,3,2015,0,127,1610612761,41,18,Raptors
8363,42,21,44,21,9.99,58,2,21500441,1610612749,22,127,f,10,2015,0,127,1610612761,39,21,Raptors
8364,52,22,27,15,9.99,57,2,21500463,1610612741,33,127,f,5,2015,0,127,1610612761,36,16,Raptors
8365,49,18,26,7,9.99,67,3,21500477,1610612764,28,127,f,1,2015,0,127,1610612761,33,10,Raptors
8366,61,23,24,10,9.99,60,2,21500492,1610612766,45,127,f,6,2015,0,127,1610612761,30,13,Raptors
8367,52,24,29,20,9.99,39,3,21500507,1610612741,32,127,f,6,2015,0,127,1610612761,40,18,Raptors
8368,41,22,28,14,9.99,43,3,21500511,1610612739,27,127,f,4,2015,0,127,1610612761,32,14,Raptors
8369,50,27,43,24,9.99,61,3,21500529,1610612751,18,127,f,1,2015,0,127,1610612761,30,8,Raptors
8370,51,24,17,10,9.99,64,2,21500540,1610612764,15,127,f,5,2015,0,127,1610612761,24,10,Raptors
8371,38,22,37,20,9.99,56,1,21500554,1610612755,11,127,f,3,2015,0,127,1610612761,37,19,Raptors
8372,0,0,0,0,0.0,0,0,21500588,1610612753,0,0,f,0,2015,0,0,1610612761,0,0,Raptors
8373,48,22,20,12,9.99,48,1,21500621,1610612751,16,127,f,7,2015,0,127,1610612761,37,21,Raptors
8374,43,28,28,11,9.99,44,2,21500633,1610612738,17,127,f,10,2015,0,127,1610612761,40,18,Raptors
8375,44,23,31,17,9.99,64,0,21500649,1610612748,11,127,f,4,2015,0,127,1610612761,31,12,Raptors
8376,51,24,24,12,9.99,55,4,21500666,1610612746,19,127,f,6,2015,0,127,1610612761,32,17,Raptors
8377,39,19,23,10,9.99,54,3,21500680,1610612764,18,127,f,2,2015,0,127,1610612761,40,16,Raptors
8378,48,23,32,19,9.99,65,5,21500694,1610612752,34,127,f,4,2015,0,127,1610612761,37,14,Raptors
8379,51,21,24,17,9.99,57,5,21500708,1610612765,27,127,f,4,2015,0,127,1610612761,27,15,Raptors
8380,46,16,43,22,9.99,40,1,21500727,1610612743,21,127,f,4,2015,0,127,1610612761,32,13,Raptors
8381,42,22,29,12,9.99,50,1,21500732,1610612756,17,127,f,3,2015,0,127,1610612761,32,13,Raptors
8382,57,23,26,15,9.99,53,0,21500748,1610612757,22,127,f,5,2015,0,127,1610612761,28,17,Raptors
8383,37,23,34,15,9.99,65,0,21500779,1610612765,10,127,f,7,2015,0,127,1610612761,33,16,Raptors
8384,47,20,38,19,9.99,58,3,21500797,1610612750,22,127,f,4,2015,0,127,1610612761,39,19,Raptors
8385,65,30,31,20,9.99,56,1,21500809,1610612741,26,127,f,2,2015,0,127,1610612761,23,8,Raptors
8386,49,20,41,19,9.99,58,1,21500829,1610612763,26,127,f,3,2015,0,127,1610612761,32,13,Raptors
8387,46,26,23,16,9.99,70,0,21500835,1610612752,22,127,f,6,2015,0,127,1610612761,41,20,Raptors
8388,60,29,36,21,9.99,56,0,21500849,1610612750,30,127,f,4,2015,0,127,1610612761,25,12,Raptors
8389,46,26,21,11,9.99,58,4,21500864,1610612739,19,127,f,4,2015,0,127,1610612761,27,11,Raptors
8390,47,21,23,20,9.99,44,2,21500879,1610612765,18,127,f,4,2015,0,127,1610612761,33,18,Raptors
8391,54,31,33,22,9.99,61,2,21500900,1610612762,19,127,f,2,2015,0,127,1610612761,26,9,Raptors
8392,43,19,25,20,9.99,49,2,21500916,1610612757,21,127,f,4,2015,0,127,1610612761,24,15,Raptors
8393,40,21,30,17,9.99,62,2,21500936,1610612745,17,127,f,10,2015,0,127,1610612761,37,16,Raptors
8394,41,19,41,23,9.99,48,1,21500944,1610612751,22,127,f,7,2015,0,127,1610612761,37,18,Raptors
8395,50,27,20,8,9.99,63,4,21500959,1610612737,21,127,f,1,2015,0,127,1610612761,32,11,Raptors
8396,60,28,45,15,9.99,80,8,21500977,1610612748,21,127,f,4,2015,0,127,1610612761,24,9,Raptors
8397,51,27,34,23,9.99,52,1,21500991,1610612741,22,127,f,3,2015,0,127,1610612761,32,10,Raptors
8398,47,22,46,24,9.99,67,1,21501000,1610612749,28,127,f,4,2015,0,127,1610612761,36,17,Raptors
8399,64,25,22,12,9.99,74,2,21501012,1610612754,28,127,f,4,2015,0,127,1610612761,24,7,Raptors
8400,45,18,36,19,9.99,55,1,21501023,1610612738,21,127,f,4,2015,0,127,1610612761,32,19,Raptors
8401,57,25,30,18,9.99,55,4,21501038,1610612753,29,127,f,5,2015,0,127,1610612761,24,10,Raptors
8402,58,19,19,10,9.99,61,0,21501057,1610612738,33,127,f,4,2015,0,127,1610612761,31,12,Raptors
8403,53,23,34,13,9.99,58,2,21501077,1610612745,30,127,f,6,2015,0,127,1610612761,41,16,Raptors
8404,39,21,32,15,9.99,62,2,21501084,1610612740,12,127,f,5,2015,0,127,1610612761,34,18,Raptors
8405,59,26,28,14,9.99,56,4,21501098,1610612760,31,127,f,5,2015,0,127,1610612761,34,12,Raptors
8406,47,21,29,8,9.99,61,1,21501113,1610612737,25,127,f,3,2015,0,127,1610612761,33,15,Raptors
8407,33,13,42,12,9.99,67,2,21501132,1610612763,21,127,f,6,2015,0,127,1610612761,38,17,Raptors
8408,45,23,18,8,9.99,50,0,21501140,1610612759,15,127,f,3,2015,0,127,1610612761,35,17,Raptors
8409,49,25,34,12,9.99,76,2,21501156,1610612766,14,127,f,3,2015,0,127,1610612761,29,9,Raptors
8410,52,17,18,14,9.99,56,1,21501173,1610612737,22,127,f,3,2015,0,127,1610612761,32,15,Raptors
8411,42,24,27,14,9.99,58,1,21501183,1610612754,14,127,f,3,2015,0,127,1610612761,26,13,Raptors
8412,45,25,30,14,9.99,60,1,21501202,1610612752,16,127,f,3,2015,0,127,1610612761,33,12,Raptors
8413,53,26,24,14,9.99,53,2,21501214,1610612755,30,127,f,5,2015,0,127,1610612761,42,22,Raptors
8414,49,20,31,12,9.99,55,0,21501218,1610612751,28,127,f,7,2015,0,127,1610612761,44,21,Raptors
8415,51,18,25,11,9.99,52,1,41500111,1610612754,34,127,f,6,2015,0,127,1610612761,28,12,Raptors
8416,45,22,22,9,9.99,54,2,41500112,1610612754,21,127,f,4,2015,0,127,1610612761,35,13,Raptors
8417,49,19,26,8,9.99,56,0,41500113,1610612754,24,127,f,4,2015,0,127,1610612761,45,20,Raptors
8418,43,17,41,25,9.99,59,5,41500114,1610612754,20,127,f,3,2015,0,127,1610612761,31,10,Raptors
8419,50,18,21,12,9.99,51,3,41500115,1610612754,23,127,f,0,2015,0,127,1610612761,32,15,Raptors
8420,38,11,30,12,9.99,47,5,41500116,1610612754,29,127,f,3,2015,0,127,1610612761,41,18,Raptors
8421,53,18,16,10,9.99,43,1,41500117,1610612754,38,127,f,4,2015,0,127,1610612761,36,16,Raptors
8422,50,28,27,12,9.99,70,1,41500211,1610612748,20,127,f,4,2015,0,127,1610612761,39,12,Raptors
8423,61,24,24,15,9.99,49,3,41500212,1610612748,30,127,f,2,2015,0,127,1610612761,32,15,Raptors
8424,39,20,22,10,9.99,51,3,41500213,1610612748,13,127,f,2,2015,0,127,1610612761,31,13,Raptors
8425,55,20,33,22,9.99,52,1,41500214,1610612748,14,127,f,1,2015,0,127,1610612761,29,13,Raptors
8426,53,25,35,12,9.99,59,0,41500215,1610612748,32,127,f,4,2015,0,127,1610612761,28,10,Raptors
8427,59,27,41,23,9.99,57,0,41500216,1610612748,23,127,f,1,2015,0,127,1610612761,23,7,Raptors
8428,49,22,26,17,9.99,47,4,41500217,1610612748,30,127,f,0,2015,0,127,1610612761,36,17,Raptors
8429,37,18,29,20,9.99,34,2,41500301,1610612739,21,127,f,4,2015,0,127,1610612761,39,14,Raptors
8430,42,16,27,10,9.99,48,0,41500302,1610612739,24,127,f,5,2015,0,127,1610612761,40,17,Raptors
8431,43,18,21,8,9.99,67,1,41500303,1610612739,22,127,f,2,2015,0,127,1610612761,40,20,Raptors
8432,51,32,24,14,9.99,53,0,41500304,1610612739,14,127,f,4,2015,0,127,1610612761,27,10,Raptors
8433,32,10,21,13,9.99,42,2,41500305,1610612739,16,127,f,4,2015,0,127,1610612761,37,17,Raptors
8434,46,22,13,8,9.99,40,0,41500306,1610612739,23,127,f,2,2015,0,127,1610612761,33,11,Raptors
8435,52,30,19,13,9.99,63,3,21600007,1610612765,31,127,f,2,2016,0,127,1610612761,34,11,Raptors
8436,60,22,20,12,9.99,55,1,21600018,1610612739,41,127,f,4,2016,0,127,1610612761,30,13,Raptors
8437,55,27,46,17,9.99,65,1,21600042,1610612743,28,127,f,2,2016,0,127,1610612761,33,14,Raptors
8438,40,22,31,24,9.99,51,2,21600055,1610612764,20,127,f,6,2016,0,127,1610612761,37,21,Raptors
8439,48,25,52,20,9.99,76,1,21600071,1610612748,27,127,f,4,2016,0,127,1610612761,36,12,Raptors
8440,49,20,47,29,9.99,54,2,21600089,1610612758,29,127,f,9,2016,0,127,1610612761,35,10,Raptors
8441,42,24,34,21,9.99,57,4,21600112,1610612760,18,127,f,6,2016,0,127,1610612761,41,19,Raptors
8442,51,28,27,13,9.99,73,2,21600123,1610612766,18,127,f,6,2016,0,127,1610612761,39,15,Raptors
8443,48,23,62,32,9.99,66,4,21600131,1610612752,27,127,f,5,2016,0,127,1610612761,35,16,Raptors
8444,58,29,25,16,9.99,41,5,21600153,1610612739,23,127,f,11,2016,0,127,1610612761,38,17,Raptors
8445,43,19,22,12,9.99,50,3,21600165,1610612744,33,127,f,7,2016,0,127,1610612761,39,18,Raptors
8446,54,28,30,13,9.99,70,2,21600181,1610612743,31,127,f,6,2016,0,127,1610612761,40,15,Raptors
8447,58,21,30,17,9.99,43,5,21600196,1610612758,35,127,f,6,2016,0,127,1610612761,27,13,Raptors
8448,50,27,20,10,9.99,40,2,21600207,1610612746,20,127,f,4,2016,0,127,1610612761,30,13,Raptors
8449,59,30,44,29,9.99,35,1,21600219,1610612745,30,127,f,6,2016,0,127,1610612761,29,13,Raptors
8450,43,23,35,18,9.99,48,2,21600232,1610612749,25,127,f,3,2016,0,127,1610612761,37,15,Raptors
8451,45,25,34,17,9.99,58,5,21600254,1610612755,24,127,f,7,2016,0,127,1610612761,32,17,Raptors
8452,36,20,35,22,9.99,67,0,21600268,1610612763,26,127,f,5,2016,0,127,1610612761,33,18,Raptors
8453,42,22,52,23,9.99,73,1,21600284,1610612747,15,127,f,5,2016,0,127,1610612761,41,23,Raptors
8454,48,26,33,16,9.99,65,0,21600293,1610612737,22,127,f,6,2016,0,127,1610612761,44,27,Raptors
8455,49,19,28,11,9.99,45,3,21600305,1610612739,27,127,f,1,2016,0,127,1610612761,39,19,Raptors
8456,54,24,35,21,9.99,65,2,21600331,1610612750,25,127,f,5,2016,0,127,1610612761,33,19,Raptors
8457,41,18,14,3,9.99,73,1,21600339,1610612738,20,127,f,6,2016,0,127,1610612761,41,16,Raptors
8458,51,27,42,27,9.99,54,1,21600362,1610612749,24,127,f,9,2016,0,127,1610612761,32,15,Raptors
8459,42,25,39,22,9.99,54,2,21600374,1610612755,28,127,f,5,2016,0,127,1610612761,45,16,Raptors
8460,60,36,0,0,9.99,30,3,21600392,1610612737,7,127,f,7,2016,0,127,1610612761,0,0,Raptors
8461,48,25,36,18,9.99,69,1,21600409,1610612753,15,127,f,6,2016,0,127,1610612761,39,18,Raptors
8462,0,0,0,0,0.0,0,0,21600420,1610612751,0,0,f,0,2016,0,0,1610612761,0,0,Raptors
8463,51,29,41,18,9.99,47,0,21600452,1610612762,18,127,f,0,2016,0,127,1610612761,30,14,Raptors
8464,62,20,32,14,9.99,63,2,21600469,1610612757,38,127,f,5,2016,0,127,1610612761,33,12,Raptors
8465,57,20,30,21,9.99,46,1,21600485,1610612744,46,127,f,3,2016,0,127,1610612761,46,20,Raptors
8466,40,17,21,9,9.99,65,3,21600490,1610612756,25,127,f,2,2016,0,127,1610612761,35,13,Raptors
8467,38,19,0,0,9.99,59,2,21600512,1610612747,16,127,f,6,2016,0,127,1610612761,33,21,Raptors
8468,59,21,24,17,9.99,55,1,21600525,1610612759,35,127,f,1,2016,0,127,1610612761,24,10,Raptors
8469,41,19,47,22,9.99,70,1,21600554,1610612741,28,127,f,2,2016,0,127,1610612761,44,18,Raptors
8470,46,27,35,22,9.99,62,1,21600563,1610612745,11,127,f,6,2016,0,127,1610612761,32,15,Raptors
8471,61,29,29,19,9.99,50,3,21600572,1610612738,39,127,f,4,2016,0,127,1610612761,26,12,Raptors
8472,53,28,36,15,9.99,57,1,21600592,1610612751,25,127,f,6,2016,0,127,1610612761,44,24,Raptors
8473,59,31,32,12,9.99,52,2,21600606,1610612752,23,127,f,6,2016,0,127,1610612761,30,13,Raptors
8474,62,31,47,22,9.99,61,1,21600622,1610612751,23,127,f,5,2016,0,127,1610612761,30,17,Raptors
8475,86,34,28,13,9.99,49,1,21600627,1610612755,33,127,f,1,2016,0,127,1610612761,0,0,Raptors
8476,51,20,19,8,9.99,42,1,21600642,1610612766,16,127,f,3,2016,0,127,1610612761,35,9,Raptors
